"Time","PVGen"
"2021-08-25 23:00:00","0 W"
"2021-08-26 00:00:00","0 W"
"2021-08-26 01:00:00","0 W"
"2021-08-26 02:00:00","0 W"
"2021-08-26 03:00:00","0 W"
"2021-08-26 04:00:00","0 W"
"2021-08-26 05:00:00","0 W"
"2021-08-26 06:00:00","39.4 W"
"2021-08-26 07:00:00","816 W"
"2021-08-26 08:00:00","1.23 kW"
"2021-08-26 09:00:00","4.36 kW"
"2021-08-26 10:00:00","5.12 kW"
"2021-08-26 11:00:00","11.4 kW"
"2021-08-26 12:00:00","30.2 kW"
"2021-08-26 13:00:00","40.7 kW"
"2021-08-26 14:00:00","32.0 kW"
"2021-08-26 15:00:00","21.6 kW"
"2021-08-26 16:00:00","26.9 kW"
"2021-08-26 17:00:00","13.0 kW"
"2021-08-26 18:00:00","8.07 kW"
"2021-08-26 19:00:00","1.88 kW"
"2021-08-26 20:00:00","8.19 W"
"2021-08-26 21:00:00","0 W"
"2021-08-26 22:00:00","0 W"
"2021-08-26 23:00:00","0 W"
"2021-08-27 00:00:00","0 W"
"2021-08-27 01:00:00","0 W"
"2021-08-27 02:00:00","0 W"
"2021-08-27 03:00:00","0 W"
"2021-08-27 04:00:00","0 W"
"2021-08-27 05:00:00","0 W"
"2021-08-27 06:00:00","29.5 W"
"2021-08-27 07:00:00","2.80 kW"
"2021-08-27 08:00:00","9.36 kW"
"2021-08-27 09:00:00","15.2 kW"
"2021-08-27 10:00:00","26.2 kW"
"2021-08-27 11:00:00","12.0 kW"
"2021-08-27 12:00:00","6.03 kW"
"2021-08-27 13:00:00","15.7 kW"
"2021-08-27 14:00:00","18.0 kW"
"2021-08-27 15:00:00","27.8 kW"
"2021-08-27 16:00:00","18.8 kW"
"2021-08-27 17:00:00","12.1 kW"
"2021-08-27 18:00:00","4.71 kW"
"2021-08-27 19:00:00","1.06 kW"
"2021-08-27 20:00:00","0 W"
"2021-08-27 21:00:00","0 W"
"2021-08-27 22:00:00","0 W"
"2021-08-27 23:00:00","0 W"
"2021-08-28 00:00:00","0 W"
"2021-08-28 01:00:00","0 W"
"2021-08-28 02:00:00","0 W"
"2021-08-28 03:00:00","0 W"
"2021-08-28 04:00:00","0 W"
"2021-08-28 05:00:00","0 W"
"2021-08-28 06:00:00","1.46 W"
"2021-08-28 07:00:00","2.00 kW"
"2021-08-28 08:00:00","5.56 kW"
"2021-08-28 09:00:00","16.7 kW"
"2021-08-28 10:00:00","15.7 kW"
"2021-08-28 11:00:00","14.7 kW"
"2021-08-28 12:00:00","16.7 kW"
"2021-08-28 13:00:00","20.3 kW"
"2021-08-28 14:00:00","5.72 kW"
"2021-08-28 15:00:00","5.24 kW"
"2021-08-28 16:00:00","12.2 kW"
"2021-08-28 17:00:00","9.75 kW"
"2021-08-28 18:00:00","5.59 kW"
"2021-08-28 19:00:00","1.09 kW"
"2021-08-28 20:00:00","59.3 W"
"2021-08-28 21:00:00","0 W"
"2021-08-28 22:00:00","0 W"
"2021-08-28 23:00:00","0 W"
"2021-08-29 00:00:00","0 W"
"2021-08-29 01:00:00","0 W"
"2021-08-29 02:00:00","0 W"
"2021-08-29 03:00:00","0 W"
"2021-08-29 04:00:00","0 W"
"2021-08-29 05:00:00","0 W"
"2021-08-29 06:00:00","0 W"
"2021-08-29 07:00:00","491 W"
"2021-08-29 08:00:00","4.16 kW"
"2021-08-29 09:00:00","5.67 kW"
"2021-08-29 10:00:00","8.25 kW"
"2021-08-29 11:00:00","13.0 kW"
"2021-08-29 12:00:00","7.28 kW"
"2021-08-29 13:00:00","4.80 kW"
"2021-08-29 14:00:00","5.14 kW"
"2021-08-29 15:00:00","5.99 kW"
"2021-08-29 16:00:00","4.34 kW"
"2021-08-29 17:00:00","4.28 kW"
"2021-08-29 18:00:00","1.32 kW"
"2021-08-29 19:00:00","920 W"
"2021-08-29 20:00:00","0 W"
"2021-08-29 21:00:00","0 W"
"2021-08-29 22:00:00","0 W"
"2021-08-29 23:00:00","0 W"
"2021-08-30 00:00:00","0 W"
"2021-08-30 01:00:00","0 W"
"2021-08-30 02:00:00","0 W"
"2021-08-30 03:00:00","0 W"
"2021-08-30 04:00:00","0 W"
"2021-08-30 05:00:00","0 W"
"2021-08-30 06:00:00","0 W"
"2021-08-30 07:00:00","1.94 kW"
"2021-08-30 08:00:00","2.18 kW"
"2021-08-30 09:00:00","6.18 kW"
"2021-08-30 10:00:00","9.01 kW"
"2021-08-30 11:00:00","15.3 kW"
"2021-08-30 12:00:00","10.8 kW"
"2021-08-30 13:00:00","21.3 kW"
"2021-08-30 14:00:00","8.21 kW"
"2021-08-30 15:00:00","20.3 kW"
"2021-08-30 16:00:00","8.04 kW"
"2021-08-30 17:00:00","8.23 kW"
"2021-08-30 18:00:00","5.52 kW"
"2021-08-30 19:00:00","1.70 kW"
"2021-08-30 20:00:00","1.35 W"
"2021-08-30 21:00:00","0 W"
"2021-08-30 22:00:00","0 W"
"2021-08-30 23:00:00","0 W"
"2021-08-31 00:00:00","0 W"
"2021-08-31 01:00:00","0 W"
"2021-08-31 02:00:00","0 W"
"2021-08-31 03:00:00","0 W"
"2021-08-31 04:00:00","0 W"
"2021-08-31 05:00:00","0 W"
"2021-08-31 06:00:00","333 mW"
"2021-08-31 07:00:00","2.26 kW"
"2021-08-31 08:00:00","6.68 kW"
"2021-08-31 09:00:00","9.87 kW"
"2021-08-31 10:00:00","12.5 kW"
"2021-08-31 11:00:00","16.5 kW"
"2021-08-31 12:00:00","23.5 kW"
"2021-08-31 13:00:00","31.3 kW"
"2021-08-31 14:00:00","18.8 kW"
"2021-08-31 15:00:00","17.4 kW"
"2021-08-31 16:00:00","9.08 kW"
"2021-08-31 17:00:00","12.4 kW"
"2021-08-31 18:00:00","9.84 kW"
"2021-08-31 19:00:00","2.46 kW"
"2021-08-31 20:00:00","24.3 W"
"2021-08-31 21:00:00","0 W"
"2021-08-31 22:00:00","0 W"
"2021-08-31 23:00:00","0 W"
