"Time","EDM: Balance"
"2021-09-26 23:00:00","-9.43 kW"
"2021-09-27 00:00:00","-8.96 kW"
"2021-09-27 01:00:00","-9.07 kW"
"2021-09-27 02:00:00","-9.24 kW"
"2021-09-27 03:00:00","-9.55 kW"
"2021-09-27 04:00:00","-9.19 kW"
"2021-09-27 05:00:00","-8.95 kW"
"2021-09-27 06:00:00","-9.62 kW"
"2021-09-27 07:00:00","-11.3 kW"
"2021-09-27 08:00:00","-10.0 kW"
"2021-09-27 09:00:00","-3.87 kW"
"2021-09-27 10:00:00","-741 W"
"2021-09-27 11:00:00","585 W"
"2021-09-27 12:00:00","2.54 kW"
"2021-09-27 13:00:00","1.01 kW"
"2021-09-27 14:00:00","5.27 kW"
"2021-09-27 15:00:00","1.48 kW"
"2021-09-27 16:00:00","-243 W"
"2021-09-27 17:00:00","-188 W"
"2021-09-27 18:00:00","-5.36 kW"
"2021-09-27 19:00:00","-10.2 kW"
"2021-09-27 20:00:00","-11.1 kW"
"2021-09-27 21:00:00","-11.1 kW"
"2021-09-27 22:00:00","-11.1 kW"
"2021-09-27 23:00:00","-11.2 kW"
"2021-09-28 00:00:00","-11.0 kW"
"2021-09-28 01:00:00","-11.1 kW"
"2021-09-28 02:00:00","-10.6 kW"
"2021-09-28 03:00:00","-11.6 kW"
"2021-09-28 04:00:00","-10.6 kW"
"2021-09-28 05:00:00","-10.6 kW"
"2021-09-28 06:00:00","-10.6 kW"
"2021-09-28 07:00:00","-11.8 kW"
"2021-09-28 08:00:00","-11.5 kW"
"2021-09-28 09:00:00","-6.86 kW"
"2021-09-28 10:00:00","-2.02 kW"
"2021-09-28 11:00:00","-5.09 kW"
"2021-09-28 12:00:00","3.04 kW"
"2021-09-28 13:00:00","2.62 kW"
"2021-09-28 14:00:00","966 W"
"2021-09-28 15:00:00","323 W"
"2021-09-28 16:00:00","1.08 kW"
"2021-09-28 17:00:00","11.3 W"
"2021-09-28 18:00:00","-3.43 kW"
"2021-09-28 19:00:00","-6.40 kW"
"2021-09-28 20:00:00","-8.04 kW"
"2021-09-28 21:00:00","-10.7 kW"
"2021-09-28 22:00:00","-10.8 kW"
"2021-09-28 23:00:00","-10.8 kW"
"2021-09-29 00:00:00","-11.0 kW"
"2021-09-29 01:00:00","-10.6 kW"
"2021-09-29 02:00:00","-11.2 kW"
"2021-09-29 03:00:00","-10.9 kW"
"2021-09-29 04:00:00","-10.8 kW"
"2021-09-29 05:00:00","-10.8 kW"
"2021-09-29 06:00:00","-10.8 kW"
"2021-09-29 07:00:00","-12.9 kW"
"2021-09-29 08:00:00","-14.6 kW"
"2021-09-29 09:00:00","-7.64 kW"
"2021-09-29 10:00:00","-3.58 kW"
"2021-09-29 11:00:00","-6.18 kW"
"2021-09-29 12:00:00","-674 W"
"2021-09-29 13:00:00","-3.82 kW"
"2021-09-29 14:00:00","-5.05 kW"
"2021-09-29 15:00:00","-12.0 kW"
"2021-09-29 16:00:00","-8.30 kW"
"2021-09-29 17:00:00","-8.41 kW"
"2021-09-29 18:00:00","-9.77 kW"
"2021-09-29 19:00:00","-10.9 kW"
"2021-09-29 20:00:00","-10.6 kW"
"2021-09-29 21:00:00","-10.6 kW"
"2021-09-29 22:00:00","-10.4 kW"
"2021-09-29 23:00:00","-10.4 kW"
"2021-09-30 00:00:00","-10.4 kW"
"2021-09-30 01:00:00","-10.3 kW"
"2021-09-30 02:00:00","-9.51 kW"
"2021-09-30 03:00:00","-9.62 kW"
"2021-09-30 04:00:00","-9.51 kW"
"2021-09-30 05:00:00","-9.35 kW"
"2021-09-30 06:00:00","-9.59 kW"
"2021-09-30 07:00:00","-12.2 kW"
"2021-09-30 08:00:00","-12.0 kW"
"2021-09-30 09:00:00","-5.37 kW"
"2021-09-30 10:00:00","-2.22 kW"
"2021-09-30 11:00:00","2.33 kW"
"2021-09-30 12:00:00","2.38 kW"
"2021-09-30 13:00:00","3.09 kW"
"2021-09-30 14:00:00","1.60 kW"
"2021-09-30 15:00:00","2.65 kW"
"2021-09-30 16:00:00","347 W"
"2021-09-30 17:00:00","92.6 W"
"2021-09-30 18:00:00","-178 W"
"2021-09-30 19:00:00","-3.45 kW"
"2021-09-30 20:00:00","-6.76 kW"
"2021-09-30 21:00:00","-8.46 kW"
"2021-09-30 22:00:00","-9.18 kW"
"2021-09-30 23:00:00","-9.21 kW"
"2021-10-01 00:00:00","-9.33 kW"
"2021-10-01 01:00:00",
"2021-10-01 02:00:00","-9.12 kW"
"2021-10-01 03:00:00","-9.06 kW"
"2021-10-01 04:00:00","-9.95 kW"
"2021-10-01 05:00:00","-8.95 kW"
"2021-10-01 06:00:00","-9.58 kW"
"2021-10-01 07:00:00","-10.3 kW"
"2021-10-01 08:00:00","-11.3 kW"
"2021-10-01 09:00:00","-4.93 kW"
"2021-10-01 10:00:00","-109 W"
"2021-10-01 11:00:00","1.40 kW"
"2021-10-01 12:00:00","3.35 kW"
"2021-10-01 13:00:00","9.00 kW"
"2021-10-01 14:00:00","9.14 kW"
"2021-10-01 15:00:00","6.20 kW"
"2021-10-01 16:00:00","2.47 kW"
"2021-10-01 17:00:00","181 W"
"2021-10-01 18:00:00","-395 W"
"2021-10-01 19:00:00","-2.42 kW"
"2021-10-01 20:00:00","-5.61 kW"
"2021-10-01 21:00:00","-10.0 kW"
"2021-10-01 22:00:00","-10.9 kW"
"2021-10-01 23:00:00","-10.9 kW"
"2021-10-02 00:00:00","-10.9 kW"
"2021-10-02 01:00:00","-10.7 kW"
"2021-10-02 02:00:00","-11.1 kW"
"2021-10-02 03:00:00","-10.9 kW"
"2021-10-02 04:00:00","-10.8 kW"
"2021-10-02 05:00:00","-11.5 kW"
"2021-10-02 06:00:00","-11.0 kW"
"2021-10-02 07:00:00","-10.4 kW"
"2021-10-02 08:00:00","-7.42 kW"
"2021-10-02 09:00:00","-2.15 kW"
"2021-10-02 10:00:00","596 W"
"2021-10-02 11:00:00","2.90 kW"
"2021-10-02 12:00:00","6.50 kW"
"2021-10-02 13:00:00","13.6 kW"
"2021-10-02 14:00:00","9.58 kW"
"2021-10-02 15:00:00","7.78 kW"
"2021-10-02 16:00:00","3.31 kW"
"2021-10-02 17:00:00","116 W"
"2021-10-02 18:00:00","-101 W"
"2021-10-02 19:00:00","-3.09 kW"
"2021-10-02 20:00:00","-4.94 kW"
"2021-10-02 21:00:00","-7.80 kW"
"2021-10-02 22:00:00","-11.5 kW"
"2021-10-02 23:00:00","-11.5 kW"
"2021-10-03 00:00:00","-11.3 kW"
"2021-10-03 01:00:00","-11.3 kW"
"2021-10-03 02:00:00","-11.3 kW"
"2021-10-03 03:00:00","-11.3 kW"
"2021-10-03 04:00:00","-11.2 kW"
"2021-10-03 05:00:00","-11.8 kW"
"2021-10-03 06:00:00","-11.3 kW"
"2021-10-03 07:00:00","-11.3 kW"
"2021-10-03 08:00:00","-9.74 kW"
"2021-10-03 09:00:00","-9.62 kW"
"2021-10-03 10:00:00","-9.30 kW"
"2021-10-03 11:00:00","-5.88 kW"
"2021-10-03 12:00:00","-5.09 kW"
"2021-10-03 13:00:00","-2.23 kW"
"2021-10-03 14:00:00","-2.37 kW"
"2021-10-03 15:00:00","-5.72 kW"
"2021-10-03 16:00:00","-6.32 kW"
"2021-10-03 17:00:00","-8.16 kW"
"2021-10-03 18:00:00","-10.3 kW"
"2021-10-03 19:00:00","-11.0 kW"
"2021-10-03 20:00:00","-10.8 kW"
"2021-10-03 21:00:00","-10.9 kW"
"2021-10-03 22:00:00","-10.9 kW"
"2021-10-03 23:00:00","-10.8 kW"
"2021-10-04 00:00:00","-10.7 kW"
"2021-10-04 01:00:00","-10.6 kW"
"2021-10-04 02:00:00","-10.8 kW"
"2021-10-04 03:00:00","-10.7 kW"
"2021-10-04 04:00:00","-10.7 kW"
"2021-10-04 05:00:00","-10.6 kW"
"2021-10-04 06:00:00","-10.8 kW"
"2021-10-04 07:00:00","-12.0 kW"
"2021-10-04 08:00:00","-17.1 kW"
"2021-10-04 09:00:00","-18.9 kW"
"2021-10-04 10:00:00","-16.7 kW"
"2021-10-04 11:00:00","-14.3 kW"
"2021-10-04 12:00:00","-7.38 kW"
"2021-10-04 13:00:00","-9.48 kW"
"2021-10-04 14:00:00","-9.55 kW"
"2021-10-04 15:00:00","-7.22 kW"
"2021-10-04 16:00:00","-8.79 kW"
"2021-10-04 17:00:00","-9.34 kW"
"2021-10-04 18:00:00","-12.8 kW"
"2021-10-04 19:00:00","-10.6 kW"
"2021-10-04 20:00:00","-10.0 kW"
"2021-10-04 21:00:00","-9.78 kW"
"2021-10-04 22:00:00","-9.39 kW"
"2021-10-04 23:00:00","-9.46 kW"
"2021-10-05 00:00:00","-9.35 kW"
"2021-10-05 01:00:00","-9.43 kW"
"2021-10-05 02:00:00","-9.38 kW"
"2021-10-05 03:00:00","-9.32 kW"
"2021-10-05 04:00:00","-9.23 kW"
"2021-10-05 05:00:00","-8.73 kW"
"2021-10-05 06:00:00","-9.08 kW"
"2021-10-05 07:00:00","-12.5 kW"
"2021-10-05 08:00:00","-15.3 kW"
"2021-10-05 09:00:00","-16.9 kW"
"2021-10-05 10:00:00","-14.2 kW"
"2021-10-05 11:00:00","-5.18 kW"
"2021-10-05 12:00:00","-2.18 kW"
"2021-10-05 13:00:00","-3.25 kW"
"2021-10-05 14:00:00","-1.80 kW"
"2021-10-05 15:00:00","-180 W"
"2021-10-05 16:00:00","-7.71 kW"
"2021-10-05 17:00:00","-10.0 kW"
"2021-10-05 18:00:00","-12.0 kW"
"2021-10-05 19:00:00","-10.8 kW"
"2021-10-05 20:00:00","-10.6 kW"
"2021-10-05 21:00:00","-10.6 kW"
"2021-10-05 22:00:00","-10.6 kW"
"2021-10-05 23:00:00","-10.6 kW"
"2021-10-06 00:00:00","-10.6 kW"
"2021-10-06 01:00:00","-10.5 kW"
"2021-10-06 02:00:00","-10.6 kW"
"2021-10-06 03:00:00","-10.4 kW"
"2021-10-06 04:00:00","-10.4 kW"
"2021-10-06 05:00:00","-10.5 kW"
"2021-10-06 06:00:00","-10.6 kW"
"2021-10-06 07:00:00","-12.9 kW"
"2021-10-06 08:00:00","-13.3 kW"
"2021-10-06 09:00:00","-7.64 kW"
"2021-10-06 10:00:00","-4.55 kW"
"2021-10-06 11:00:00","1.08 kW"
"2021-10-06 12:00:00","2.06 kW"
"2021-10-06 13:00:00","681 W"
"2021-10-06 14:00:00","-825 W"
"2021-10-06 15:00:00","-4.23 kW"
"2021-10-06 16:00:00","-10.7 kW"
"2021-10-06 17:00:00","-11.3 kW"
"2021-10-06 18:00:00","-12.3 kW"
"2021-10-06 19:00:00","-11.6 kW"
"2021-10-06 20:00:00","-11.3 kW"
"2021-10-06 21:00:00","-10.7 kW"
"2021-10-06 22:00:00","-10.7 kW"
"2021-10-06 23:00:00","-10.7 kW"
"2021-10-07 00:00:00","-10.7 kW"
"2021-10-07 01:00:00","-11.1 kW"
"2021-10-07 02:00:00","-10.7 kW"
"2021-10-07 03:00:00","-10.6 kW"
"2021-10-07 04:00:00","-10.6 kW"
"2021-10-07 05:00:00","-10.7 kW"
"2021-10-07 06:00:00","-10.7 kW"
"2021-10-07 07:00:00","-11.9 kW"
"2021-10-07 08:00:00","-14.5 kW"
"2021-10-07 09:00:00","-16.6 kW"
"2021-10-07 10:00:00","-14.0 kW"
"2021-10-07 11:00:00","-6.25 kW"
"2021-10-07 12:00:00","-6.18 kW"
"2021-10-07 13:00:00","-131 W"
"2021-10-07 14:00:00","255 W"
"2021-10-07 15:00:00","-905 W"
"2021-10-07 16:00:00","-6.16 kW"
"2021-10-07 17:00:00","-8.39 kW"
"2021-10-07 18:00:00","-11.9 kW"
"2021-10-07 19:00:00","-11.5 kW"
"2021-10-07 20:00:00","-10.8 kW"
"2021-10-07 21:00:00","-11.0 kW"
"2021-10-07 22:00:00","-10.4 kW"
"2021-10-07 23:00:00","-10.4 kW"
"2021-10-08 00:00:00","-10.2 kW"
"2021-10-08 01:00:00","-10.3 kW"
"2021-10-08 02:00:00","-10.00 kW"
"2021-10-08 03:00:00","-9.62 kW"
"2021-10-08 04:00:00","-9.68 kW"
"2021-10-08 05:00:00","-9.66 kW"
"2021-10-08 06:00:00","-9.70 kW"
"2021-10-08 07:00:00","-11.3 kW"
"2021-10-08 08:00:00","-10.9 kW"
"2021-10-08 09:00:00","-4.96 kW"
"2021-10-08 10:00:00","7.52 W"
"2021-10-08 11:00:00","1.91 kW"
"2021-10-08 12:00:00","174 W"
"2021-10-08 13:00:00","-33.4 W"
"2021-10-08 14:00:00","93.5 W"
"2021-10-08 15:00:00","648 W"
"2021-10-08 16:00:00","97.7 W"
"2021-10-08 17:00:00","-149 W"
"2021-10-08 18:00:00","-857 W"
"2021-10-08 19:00:00","-3.44 kW"
"2021-10-08 20:00:00","-7.50 kW"
"2021-10-08 21:00:00","-8.29 kW"
"2021-10-08 22:00:00","-8.16 kW"
"2021-10-08 23:00:00","-8.12 kW"
"2021-10-09 00:00:00","-8.04 kW"
"2021-10-09 01:00:00","-7.92 kW"
"2021-10-09 02:00:00","-7.83 kW"
"2021-10-09 03:00:00","-7.85 kW"
"2021-10-09 04:00:00","-8.32 kW"
"2021-10-09 05:00:00","-8.11 kW"
"2021-10-09 06:00:00","-7.74 kW"
"2021-10-09 07:00:00","-7.61 kW"
"2021-10-09 08:00:00","-5.48 kW"
"2021-10-09 09:00:00","-845 W"
"2021-10-09 10:00:00","489 W"
"2021-10-09 11:00:00","3.23 kW"
"2021-10-09 12:00:00","11.4 kW"
"2021-10-09 13:00:00","18.0 kW"
"2021-10-09 14:00:00","18.5 kW"
"2021-10-09 15:00:00","13.3 kW"
"2021-10-09 16:00:00","4.47 kW"
"2021-10-09 17:00:00","205 W"
"2021-10-09 18:00:00","-112 W"
"2021-10-09 19:00:00","-127 W"
"2021-10-09 20:00:00","-2.34 kW"
"2021-10-09 21:00:00","-3.45 kW"
"2021-10-09 22:00:00","-4.53 kW"
"2021-10-09 23:00:00","-5.73 kW"
"2021-10-10 00:00:00","-7.44 kW"
"2021-10-10 01:00:00","-7.73 kW"
"2021-10-10 02:00:00","-7.73 kW"
"2021-10-10 03:00:00","-7.28 kW"
"2021-10-10 04:00:00","-7.13 kW"
"2021-10-10 05:00:00","-7.15 kW"
"2021-10-10 06:00:00","-7.29 kW"
"2021-10-10 07:00:00","-7.02 kW"
"2021-10-10 08:00:00","-5.02 kW"
"2021-10-10 09:00:00","-612 W"
"2021-10-10 10:00:00","625 W"
"2021-10-10 11:00:00","3.46 kW"
"2021-10-10 12:00:00","11.3 kW"
"2021-10-10 13:00:00","18.5 kW"
"2021-10-10 14:00:00","18.9 kW"
"2021-10-10 15:00:00","13.2 kW"
"2021-10-10 16:00:00","4.82 kW"
"2021-10-10 17:00:00","160 W"
"2021-10-10 18:00:00","-91.1 W"
"2021-10-10 19:00:00","-91.4 W"
"2021-10-10 20:00:00","-667 W"
"2021-10-10 21:00:00","-2.70 kW"
"2021-10-10 22:00:00","-3.94 kW"
"2021-10-10 23:00:00","-4.91 kW"
"2021-10-11 00:00:00","-6.54 kW"
"2021-10-11 01:00:00","-6.88 kW"
"2021-10-11 02:00:00","-6.98 kW"
"2021-10-11 03:00:00","-7.03 kW"
"2021-10-11 04:00:00","-7.44 kW"
"2021-10-11 05:00:00","-7.19 kW"
"2021-10-11 06:00:00","-7.90 kW"
"2021-10-11 07:00:00","-9.10 kW"
"2021-10-11 08:00:00","-10.4 kW"
"2021-10-11 09:00:00","-9.00 kW"
"2021-10-11 10:00:00","-4.01 kW"
"2021-10-11 11:00:00","-3.28 kW"
"2021-10-11 12:00:00","593 W"
"2021-10-11 13:00:00","109 W"
"2021-10-11 14:00:00","-4.52 kW"
"2021-10-11 15:00:00","-10.3 kW"
"2021-10-11 16:00:00","-10.1 kW"
"2021-10-11 17:00:00","-12.3 kW"
"2021-10-11 18:00:00","-12.2 kW"
"2021-10-11 19:00:00","-11.0 kW"
"2021-10-11 20:00:00","-9.29 kW"
"2021-10-11 21:00:00","-8.27 kW"
"2021-10-11 22:00:00","-8.31 kW"
"2021-10-11 23:00:00","-8.41 kW"
"2021-10-12 00:00:00","-8.64 kW"
"2021-10-12 01:00:00","-8.55 kW"
"2021-10-12 02:00:00","-8.61 kW"
"2021-10-12 03:00:00","-8.66 kW"
"2021-10-12 04:00:00","-8.67 kW"
"2021-10-12 05:00:00","-8.66 kW"
"2021-10-12 06:00:00","-8.60 kW"
"2021-10-12 07:00:00","-9.98 kW"
"2021-10-12 08:00:00","-13.0 kW"
"2021-10-12 09:00:00","-12.0 kW"
"2021-10-12 10:00:00","-9.45 kW"
"2021-10-12 11:00:00","-5.72 kW"
"2021-10-12 12:00:00","-1.83 kW"
"2021-10-12 13:00:00","273 W"
"2021-10-12 14:00:00","-4.82 kW"
"2021-10-12 15:00:00","-14.8 kW"
"2021-10-12 16:00:00","-16.9 kW"
"2021-10-12 17:00:00","-12.8 kW"
"2021-10-12 18:00:00","-11.8 kW"
"2021-10-12 19:00:00","-9.92 kW"
"2021-10-12 20:00:00","-8.88 kW"
"2021-10-12 21:00:00","-8.86 kW"
"2021-10-12 22:00:00","-8.79 kW"
"2021-10-12 23:00:00","-8.80 kW"
"2021-10-13 00:00:00","-8.52 kW"
"2021-10-13 01:00:00","-8.65 kW"
"2021-10-13 02:00:00","-8.48 kW"
"2021-10-13 03:00:00","-8.46 kW"
"2021-10-13 04:00:00","-8.31 kW"
"2021-10-13 05:00:00","-8.21 kW"
"2021-10-13 06:00:00","-10.1 kW"
"2021-10-13 07:00:00","-12.7 kW"
"2021-10-13 08:00:00","-16.3 kW"
"2021-10-13 09:00:00","-10.1 kW"
"2021-10-13 10:00:00","-10.2 kW"
"2021-10-13 11:00:00","-4.88 kW"
"2021-10-13 12:00:00","94.4 W"
"2021-10-13 13:00:00","-3.55 kW"
"2021-10-13 14:00:00","-2.65 kW"
"2021-10-13 15:00:00","-1.64 kW"
"2021-10-13 16:00:00","-4.71 kW"
"2021-10-13 17:00:00","-10.8 kW"
"2021-10-13 18:00:00","-11.2 kW"
"2021-10-13 19:00:00","-8.30 kW"
"2021-10-13 20:00:00","-7.80 kW"
"2021-10-13 21:00:00","-7.92 kW"
"2021-10-13 22:00:00","-7.81 kW"
"2021-10-13 23:00:00","-7.97 kW"
"2021-10-14 00:00:00","-7.91 kW"
"2021-10-14 01:00:00","-7.70 kW"
"2021-10-14 02:00:00","-7.54 kW"
"2021-10-14 03:00:00","-7.35 kW"
"2021-10-14 04:00:00","-7.31 kW"
"2021-10-14 05:00:00","-7.30 kW"
"2021-10-14 06:00:00","-7.38 kW"
"2021-10-14 07:00:00","-8.95 kW"
"2021-10-14 08:00:00","-11.7 kW"
"2021-10-14 09:00:00","-9.02 kW"
"2021-10-14 10:00:00","-5.04 kW"
"2021-10-14 11:00:00","-1.39 kW"
"2021-10-14 12:00:00","-307 W"
"2021-10-14 13:00:00","-932 W"
"2021-10-14 14:00:00","368 W"
"2021-10-14 15:00:00","-1.16 kW"
"2021-10-14 16:00:00","-3.91 kW"
"2021-10-14 17:00:00","-3.72 kW"
"2021-10-14 18:00:00","-5.78 kW"
"2021-10-14 19:00:00","-9.96 kW"
"2021-10-14 20:00:00","-9.35 kW"
"2021-10-14 21:00:00","-9.42 kW"
"2021-10-14 22:00:00","-9.05 kW"
"2021-10-14 23:00:00","-9.16 kW"
"2021-10-15 00:00:00","-9.06 kW"
"2021-10-15 01:00:00","-8.92 kW"
"2021-10-15 02:00:00","-8.68 kW"
"2021-10-15 03:00:00","-8.59 kW"
"2021-10-15 04:00:00","-9.01 kW"
"2021-10-15 05:00:00","-8.46 kW"
"2021-10-15 06:00:00","-8.52 kW"
"2021-10-15 07:00:00","-9.88 kW"
"2021-10-15 08:00:00","-11.2 kW"
"2021-10-15 09:00:00","-10.3 kW"
"2021-10-15 10:00:00","-1.98 kW"
"2021-10-15 11:00:00","498 W"
"2021-10-15 12:00:00","1.87 kW"
"2021-10-15 13:00:00","106 W"
"2021-10-15 14:00:00","194 W"
"2021-10-15 15:00:00","114 W"
"2021-10-15 16:00:00","-794 W"
"2021-10-15 17:00:00","-3.42 kW"
"2021-10-15 18:00:00","-6.01 kW"
"2021-10-15 19:00:00","-8.84 kW"
"2021-10-15 20:00:00","-9.73 kW"
"2021-10-15 21:00:00","-9.51 kW"
"2021-10-15 22:00:00","-9.62 kW"
"2021-10-15 23:00:00","-9.49 kW"
"2021-10-16 00:00:00","-9.63 kW"
"2021-10-16 01:00:00","-9.90 kW"
"2021-10-16 02:00:00","-9.48 kW"
"2021-10-16 03:00:00","-9.55 kW"
"2021-10-16 04:00:00","-9.39 kW"
"2021-10-16 05:00:00","-9.49 kW"
"2021-10-16 06:00:00","-9.76 kW"
"2021-10-16 07:00:00","-9.47 kW"
"2021-10-16 08:00:00","-9.05 kW"
"2021-10-16 09:00:00","-7.29 kW"
"2021-10-16 10:00:00","-2.38 kW"
"2021-10-16 11:00:00","-1.54 kW"
"2021-10-16 12:00:00","-2.34 kW"
"2021-10-16 13:00:00","-1.61 kW"
"2021-10-16 14:00:00","276 W"
"2021-10-16 15:00:00","-31 W"
"2021-10-16 16:00:00","-1.75 kW"
"2021-10-16 17:00:00","-4.38 kW"
"2021-10-16 18:00:00","-6.88 kW"
"2021-10-16 19:00:00","-7.75 kW"
"2021-10-16 20:00:00","-9.23 kW"
"2021-10-16 21:00:00","-9.23 kW"
"2021-10-16 22:00:00","-9.13 kW"
"2021-10-16 23:00:00","-9.25 kW"
"2021-10-17 00:00:00","-9.05 kW"
"2021-10-17 01:00:00","-9.13 kW"
"2021-10-17 02:00:00","-9.33 kW"
"2021-10-17 03:00:00","-9.21 kW"
"2021-10-17 04:00:00","-9.67 kW"
"2021-10-17 05:00:00","-9.26 kW"
"2021-10-17 06:00:00","-9.33 kW"
"2021-10-17 07:00:00","-9.33 kW"
"2021-10-17 08:00:00","-8.90 kW"
"2021-10-17 09:00:00","-6.90 kW"
"2021-10-17 10:00:00","-4.94 kW"
"2021-10-17 11:00:00","-5.47 kW"
"2021-10-17 12:00:00","-4.47 kW"
"2021-10-17 13:00:00","-5.55 kW"
"2021-10-17 14:00:00","-5.65 kW"
"2021-10-17 15:00:00","-7.82 kW"
"2021-10-17 16:00:00","-4.13 kW"
"2021-10-17 17:00:00","-5.48 kW"
"2021-10-17 18:00:00","-9.07 kW"
"2021-10-17 19:00:00","-9.77 kW"
"2021-10-17 20:00:00","-9.26 kW"
"2021-10-17 21:00:00","-9.24 kW"
"2021-10-17 22:00:00","-9.29 kW"
"2021-10-17 23:00:00","-9.36 kW"
"2021-10-18 00:00:00","-9.32 kW"
"2021-10-18 01:00:00","-9.33 kW"
"2021-10-18 02:00:00","-9.20 kW"
"2021-10-18 03:00:00","-9.09 kW"
"2021-10-18 04:00:00","-9.45 kW"
"2021-10-18 05:00:00","-9.33 kW"
"2021-10-18 06:00:00","-8.87 kW"
"2021-10-18 07:00:00","-11.4 kW"
"2021-10-18 08:00:00","-13.1 kW"
"2021-10-18 09:00:00","-11.7 kW"
"2021-10-18 10:00:00","-9.28 kW"
"2021-10-18 11:00:00","-6.06 kW"
"2021-10-18 12:00:00",
"2021-10-18 13:00:00","454 W"
"2021-10-18 14:00:00","200 W"
"2021-10-18 15:00:00","203 W"
"2021-10-18 16:00:00","27.5 W"
"2021-10-18 17:00:00","-415 W"
"2021-10-18 18:00:00","-3.39 kW"
"2021-10-18 19:00:00","-7.13 kW"
"2021-10-18 20:00:00","-9.12 kW"
"2021-10-18 21:00:00","-9.29 kW"
"2021-10-18 22:00:00","-9.15 kW"
"2021-10-18 23:00:00","-9.07 kW"
"2021-10-19 00:00:00","-9.16 kW"
"2021-10-19 01:00:00","-9.07 kW"
"2021-10-19 02:00:00","-9.13 kW"
"2021-10-19 03:00:00","-9.46 kW"
"2021-10-19 04:00:00","-10.0 kW"
"2021-10-19 05:00:00","-9.54 kW"
"2021-10-19 06:00:00","-9.15 kW"
"2021-10-19 07:00:00","-10.6 kW"
"2021-10-19 08:00:00","-14.4 kW"
"2021-10-19 09:00:00","-15.3 kW"
"2021-10-19 10:00:00","-12.6 kW"
"2021-10-19 11:00:00","-8.77 kW"
"2021-10-19 12:00:00","-7.71 kW"
"2021-10-19 13:00:00","-4.27 kW"
"2021-10-19 14:00:00","-4.02 kW"
"2021-10-19 15:00:00","-6.34 kW"
"2021-10-19 16:00:00","-6.34 kW"
"2021-10-19 17:00:00","-11.1 kW"
"2021-10-19 18:00:00","-9.40 kW"
"2021-10-19 19:00:00","-9.30 kW"
"2021-10-19 20:00:00","-9.82 kW"
"2021-10-19 21:00:00","-9.63 kW"
"2021-10-19 22:00:00","-9.68 kW"
"2021-10-19 23:00:00","-9.49 kW"
"2021-10-20 00:00:00","-9.48 kW"
"2021-10-20 01:00:00","-9.43 kW"
"2021-10-20 02:00:00","-9.44 kW"
"2021-10-20 03:00:00","-9.40 kW"
"2021-10-20 04:00:00","-9.40 kW"
"2021-10-20 05:00:00","-9.49 kW"
"2021-10-20 06:00:00","-9.73 kW"
"2021-10-20 07:00:00","-12.2 kW"
"2021-10-20 08:00:00","-15.9 kW"
"2021-10-20 09:00:00","-8.95 kW"
"2021-10-20 10:00:00","-5.66 kW"
"2021-10-20 11:00:00","-6.64 kW"
"2021-10-20 12:00:00","-399 W"
"2021-10-20 13:00:00","-1.19 kW"
"2021-10-20 14:00:00","-14.5 kW"
"2021-10-20 15:00:00","-16.7 kW"
"2021-10-20 16:00:00","-17.3 kW"
"2021-10-20 17:00:00","-14.5 kW"
"2021-10-20 18:00:00","-11.3 kW"
"2021-10-20 19:00:00","-8.96 kW"
"2021-10-20 20:00:00","-8.67 kW"
"2021-10-20 21:00:00","-8.61 kW"
"2021-10-20 22:00:00","-8.76 kW"
"2021-10-20 23:00:00","-8.58 kW"
"2021-10-21 00:00:00","-8.66 kW"
"2021-10-21 01:00:00","-8.71 kW"
"2021-10-21 02:00:00","-8.70 kW"
"2021-10-21 03:00:00","-8.64 kW"
"2021-10-21 04:00:00","-8.87 kW"
"2021-10-21 05:00:00","-8.73 kW"
"2021-10-21 06:00:00","-8.87 kW"
"2021-10-21 07:00:00","-10.7 kW"
"2021-10-21 08:00:00","-15.9 kW"
"2021-10-21 09:00:00","-12.8 kW"
"2021-10-21 10:00:00","-11.4 kW"
"2021-10-21 11:00:00","-4.56 kW"
"2021-10-21 12:00:00","-5.39 kW"
"2021-10-21 13:00:00","-6.26 kW"
"2021-10-21 14:00:00","391 W"
"2021-10-21 15:00:00","-5.33 kW"
"2021-10-21 16:00:00","-8.48 kW"
"2021-10-21 17:00:00","-10.5 kW"
"2021-10-21 18:00:00","-12.6 kW"
"2021-10-21 19:00:00","-11.1 kW"
"2021-10-21 20:00:00","-9.72 kW"
"2021-10-21 21:00:00","-9.57 kW"
"2021-10-21 22:00:00","-9.41 kW"
"2021-10-21 23:00:00","-9.44 kW"
"2021-10-22 00:00:00","-9.43 kW"
"2021-10-22 01:00:00","-9.17 kW"
"2021-10-22 02:00:00","-9.51 MW"
"2021-10-22 03:00:00","-9.11 kW"
"2021-10-22 04:00:00","-9.01 kW"
"2021-10-22 05:00:00","-8.87 kW"
"2021-10-22 06:00:00","-8.88 kW"
"2021-10-22 07:00:00","-10.9 kW"
"2021-10-22 08:00:00","-13.0 kW"
"2021-10-22 09:00:00","-13.6 kW"
"2021-10-22 10:00:00","-3.94 kW"
"2021-10-22 11:00:00","-1.50 kW"
"2021-10-22 12:00:00","1.35 kW"
"2021-10-22 13:00:00","1.63 kW"
"2021-10-22 14:00:00","1.15 kW"
"2021-10-22 15:00:00","-1.37 kW"
"2021-10-22 16:00:00","-3.66 kW"
"2021-10-22 17:00:00","-6.88 kW"
