"Time","PVGen"
"2021-09-03 20:00:00","188 mW"
"2021-09-03 21:00:00","0 W"
"2021-09-03 22:00:00","0 W"
"2021-09-03 23:00:00","0 W"
"2021-09-04 00:00:00","0 W"
"2021-09-04 01:00:00","0 W"
"2021-09-04 02:00:00","0 W"
"2021-09-04 03:00:00","0 W"
"2021-09-04 04:00:00","0 W"
"2021-09-04 05:00:00","0 W"
"2021-09-04 06:00:00","0 W"
"2021-09-04 07:00:00","2.02 kW"
"2021-09-04 08:00:00","7.60 kW"
"2021-09-04 09:00:00","18.1 kW"
"2021-09-04 10:00:00","28.5 kW"
"2021-09-04 11:00:00","35.4 kW"
"2021-09-04 12:00:00","38.5 kW"
"2021-09-04 13:00:00","39.3 kW"
"2021-09-04 14:00:00","37.5 kW"
"2021-09-04 15:00:00","33.1 kW"
"2021-09-04 16:00:00","26.1 kW"
"2021-09-04 17:00:00","16.7 kW"
"2021-09-04 18:00:00","8.24 kW"
"2021-09-04 19:00:00","1.78 kW"
"2021-09-04 20:00:00","0 W"
"2021-09-04 21:00:00","0 W"
"2021-09-04 22:00:00","0 W"
"2021-09-04 23:00:00","0 W"
"2021-09-05 00:00:00","0 W"
"2021-09-05 01:00:00","0 W"
"2021-09-05 02:00:00","0 W"
"2021-09-05 03:00:00","0 W"
"2021-09-05 04:00:00","0 W"
"2021-09-05 05:00:00","0 W"
"2021-09-05 06:00:00","0 W"
"2021-09-05 07:00:00","2.01 kW"
"2021-09-05 08:00:00","7.71 kW"
"2021-09-05 09:00:00","17.2 kW"
"2021-09-05 10:00:00","26.5 kW"
"2021-09-05 11:00:00","34.5 kW"
"2021-09-05 12:00:00","37.6 kW"
"2021-09-05 13:00:00","38.3 kW"
"2021-09-05 14:00:00","36.5 kW"
"2021-09-05 15:00:00","32.2 kW"
"2021-09-05 16:00:00","25.2 kW"
"2021-09-05 17:00:00","16.1 kW"
"2021-09-05 18:00:00","7.62 kW"
"2021-09-05 19:00:00","717 W"
"2021-09-05 20:00:00","0 W"
"2021-09-05 21:00:00","0 W"
"2021-09-05 22:00:00","0 W"
"2021-09-05 23:00:00","0 W"
"2021-09-06 00:00:00","0 W"
"2021-09-06 01:00:00","0 W"
"2021-09-06 02:00:00","0 W"
"2021-09-06 03:00:00","0 W"
"2021-09-06 04:00:00","0 W"
"2021-09-06 05:00:00","0 W"
"2021-09-06 06:00:00","0 W"
"2021-09-06 07:00:00","1.85 kW"
"2021-09-06 08:00:00","7.15 kW"
"2021-09-06 09:00:00","17.5 kW"
"2021-09-06 10:00:00","27.8 kW"
"2021-09-06 11:00:00","34.5 kW"
"2021-09-06 12:00:00","37.6 kW"
"2021-09-06 13:00:00","38.7 kW"
"2021-09-06 14:00:00","36.8 kW"
"2021-09-06 15:00:00","32.5 kW"
"2021-09-06 16:00:00","25.2 kW"
"2021-09-06 17:00:00","16.5 kW"
"2021-09-06 18:00:00","7.97 kW"
"2021-09-06 19:00:00","2.28 kW"
"2021-09-06 20:00:00","0 W"
"2021-09-06 21:00:00","0 W"
"2021-09-06 22:00:00","0 W"
"2021-09-06 23:00:00","0 W"
"2021-09-07 00:00:00","0 W"
"2021-09-07 01:00:00","0 W"
"2021-09-07 02:00:00","0 W"
"2021-09-07 03:00:00","0 W"
"2021-09-07 04:00:00","0 W"
"2021-09-07 05:00:00","0 W"
"2021-09-07 06:00:00","0 W"
"2021-09-07 07:00:00","2.10 kW"
"2021-09-07 08:00:00","6.38 kW"
"2021-09-07 09:00:00","14.7 kW"
"2021-09-07 10:00:00","23.5 kW"
"2021-09-07 11:00:00","30.7 kW"
"2021-09-07 12:00:00","34.3 kW"
"2021-09-07 13:00:00","35.2 kW"
"2021-09-07 14:00:00","31.4 kW"
"2021-09-07 15:00:00","27.8 kW"
"2021-09-07 16:00:00","22.5 kW"
"2021-09-07 17:00:00","13.2 kW"
"2021-09-07 18:00:00","6.09 kW"
"2021-09-07 19:00:00","1.44 kW"
"2021-09-07 20:00:00","0 W"
"2021-09-07 21:00:00","0 W"
"2021-09-07 22:00:00","0 W"
"2021-09-07 23:00:00","0 W"
"2021-09-08 00:00:00","0 W"
"2021-09-08 01:00:00","0 W"
"2021-09-08 02:00:00","0 W"
"2021-09-08 03:00:00","0 W"
"2021-09-08 04:00:00","0 W"
"2021-09-08 05:00:00","0 W"
"2021-09-08 06:00:00","0 W"
"2021-09-08 07:00:00","1.63 kW"
"2021-09-08 08:00:00","6.74 kW"
"2021-09-08 09:00:00","16.1 kW"
"2021-09-08 10:00:00","26.3 kW"
"2021-09-08 11:00:00","34.0 kW"
"2021-09-08 12:00:00","37.6 kW"
"2021-09-08 13:00:00","38.6 kW"
"2021-09-08 14:00:00","36.6 kW"
"2021-09-08 15:00:00","32.0 kW"
"2021-09-08 16:00:00","24.6 kW"
"2021-09-08 17:00:00","15.3 kW"
"2021-09-08 18:00:00","7.01 kW"
"2021-09-08 19:00:00","1.13 kW"
"2021-09-08 20:00:00","0 W"
"2021-09-08 21:00:00","0 W"
"2021-09-08 22:00:00","0 W"
"2021-09-08 23:00:00","0 W"
"2021-09-09 00:00:00","0 W"
"2021-09-09 01:00:00","0 W"
"2021-09-09 02:00:00","0 W"
"2021-09-09 03:00:00","0 W"
"2021-09-09 04:00:00","0 W"
"2021-09-09 05:00:00","0 W"
"2021-09-09 06:00:00","0 W"
"2021-09-09 07:00:00","1.69 kW"
"2021-09-09 08:00:00","6.27 kW"
"2021-09-09 09:00:00","16.1 kW"
"2021-09-09 10:00:00","26.2 kW"
"2021-09-09 11:00:00","27.7 kW"
"2021-09-09 12:00:00","33.4 kW"
"2021-09-09 13:00:00","39.1 kW"
"2021-09-09 14:00:00","33.8 kW"
"2021-09-09 15:00:00","30.5 kW"
"2021-09-09 16:00:00","10.5 kW"
"2021-09-09 17:00:00","11.0 kW"
"2021-09-09 18:00:00","4.65 kW"
"2021-09-09 19:00:00","666 W"
"2021-09-09 20:00:00","0 W"
"2021-09-09 21:00:00","0 W"
"2021-09-09 22:00:00","0 W"
"2021-09-09 23:00:00","0 W"
"2021-09-10 00:00:00","0 W"
"2021-09-10 01:00:00","0 W"
"2021-09-10 02:00:00","0 W"
"2021-09-10 03:00:00","0 W"
"2021-09-10 04:00:00","0 W"
"2021-09-10 05:00:00","0 W"
"2021-09-10 06:00:00","0 W"
"2021-09-10 07:00:00","2.58 kW"
"2021-09-10 08:00:00","7.30 kW"
"2021-09-10 09:00:00","12.4 kW"
"2021-09-10 10:00:00","19.0 kW"
"2021-09-10 11:00:00","26.0 kW"
"2021-09-10 12:00:00","23.8 kW"
"2021-09-10 13:00:00","21.8 kW"
"2021-09-10 14:00:00","17.3 kW"
"2021-09-10 15:00:00","20.5 kW"
"2021-09-10 16:00:00","16.7 kW"
"2021-09-10 17:00:00","5.95 kW"
"2021-09-10 18:00:00","3.06 kW"
"2021-09-10 19:00:00","174 W"
"2021-09-10 20:00:00","0 W"
"2021-09-10 21:00:00","0 W"
"2021-09-10 22:00:00","0 W"
"2021-09-10 23:00:00","0 W"
"2021-09-11 00:00:00","0 W"
"2021-09-11 01:00:00","0 W"
"2021-09-11 02:00:00","0 W"
"2021-09-11 03:00:00","0 W"
"2021-09-11 04:00:00","0 W"
"2021-09-11 05:00:00","0 W"
"2021-09-11 06:00:00","0 W"
"2021-09-11 07:00:00","721 W"
"2021-09-11 08:00:00","2.64 kW"
"2021-09-11 09:00:00","4.63 kW"
"2021-09-11 10:00:00","7.41 kW"
"2021-09-11 11:00:00","11.3 kW"
"2021-09-11 12:00:00","29.1 kW"
"2021-09-11 13:00:00","20.0 kW"
"2021-09-11 14:00:00","20.2 kW"
"2021-09-11 15:00:00","18.8 kW"
"2021-09-11 16:00:00","12.3 kW"
"2021-09-11 17:00:00","7.76 kW"
"2021-09-11 18:00:00","4.44 kW"
"2021-09-11 19:00:00","806 W"
"2021-09-11 20:00:00","0 W"
"2021-09-11 21:00:00","0 W"
"2021-09-11 22:00:00","0 W"
"2021-09-11 23:00:00","0 W"
"2021-09-12 00:00:00","0 W"
"2021-09-12 01:00:00","0 W"
"2021-09-12 02:00:00","0 W"
"2021-09-12 03:00:00","0 W"
"2021-09-12 04:00:00","0 W"
"2021-09-12 05:00:00","0 W"
"2021-09-12 06:00:00","0 W"
"2021-09-12 07:00:00","1.23 kW"
"2021-09-12 08:00:00","6.11 kW"
"2021-09-12 09:00:00","15.8 kW"
"2021-09-12 10:00:00","26.2 kW"
"2021-09-12 11:00:00","33.4 kW"
"2021-09-12 12:00:00","31.7 kW"
"2021-09-12 13:00:00","36.8 kW"
"2021-09-12 14:00:00","28.9 kW"
"2021-09-12 15:00:00","32.1 kW"
"2021-09-12 16:00:00","23.5 kW"
"2021-09-12 17:00:00","14.4 kW"
"2021-09-12 18:00:00","5.90 kW"
"2021-09-12 19:00:00","585 W"
"2021-09-12 20:00:00","0 W"
"2021-09-12 21:00:00","0 W"
"2021-09-12 22:00:00","0 W"
"2021-09-12 23:00:00","0 W"
"2021-09-13 00:00:00","0 W"
"2021-09-13 01:00:00","0 W"
"2021-09-13 02:00:00","0 W"
"2021-09-13 03:00:00","0 W"
"2021-09-13 04:00:00","0 W"
"2021-09-13 05:00:00","0 W"
"2021-09-13 06:00:00","0 W"
"2021-09-13 07:00:00","1.35 kW"
"2021-09-13 08:00:00","6.22 kW"
"2021-09-13 09:00:00","14.9 kW"
"2021-09-13 10:00:00","25.7 kW"
"2021-09-13 11:00:00","32.9 kW"
"2021-09-13 12:00:00","36.2 kW"
"2021-09-13 13:00:00","35.8 kW"
"2021-09-13 14:00:00","32.1 kW"
"2021-09-13 15:00:00","27.2 kW"
"2021-09-13 16:00:00","19.9 kW"
"2021-09-13 17:00:00","10.2 kW"
"2021-09-13 18:00:00","5.27 kW"
"2021-09-13 19:00:00","924 W"
"2021-09-13 20:00:00","0 W"
"2021-09-13 21:00:00","0 W"
"2021-09-13 22:00:00","0 W"
"2021-09-13 23:00:00","0 W"
"2021-09-14 00:00:00","0 W"
"2021-09-14 01:00:00","0 W"
"2021-09-14 02:00:00","0 W"
"2021-09-14 03:00:00","0 W"
"2021-09-14 04:00:00","0 W"
"2021-09-14 05:00:00","0 W"
"2021-09-14 06:00:00","0 W"
"2021-09-14 07:00:00","1.47 kW"
"2021-09-14 08:00:00","6.61 kW"
"2021-09-14 09:00:00","14.7 kW"
"2021-09-14 10:00:00","25.2 kW"
"2021-09-14 11:00:00","30.2 kW"
"2021-09-14 12:00:00","30.6 kW"
"2021-09-14 13:00:00","23.7 kW"
"2021-09-14 14:00:00","21.1 kW"
"2021-09-14 15:00:00","20.4 kW"
"2021-09-14 16:00:00","13.8 kW"
"2021-09-14 17:00:00","7.01 kW"
"2021-09-14 18:00:00","2.82 kW"
"2021-09-14 19:00:00","99.7 W"
"2021-09-14 20:00:00","0 W"
"2021-09-14 21:00:00","0 W"
"2021-09-14 22:00:00","0 W"
"2021-09-14 23:00:00","0 W"
"2021-09-15 00:00:00","0 W"
"2021-09-15 01:00:00","0 W"
"2021-09-15 02:00:00","0 W"
"2021-09-15 03:00:00","0 W"
"2021-09-15 04:00:00","0 W"
"2021-09-15 05:00:00","0 W"
"2021-09-15 06:00:00","0 W"
"2021-09-15 07:00:00","0 W"
"2021-09-15 08:00:00","1.52 kW"
"2021-09-15 09:00:00","4.25 kW"
"2021-09-15 10:00:00","3.57 kW"
"2021-09-15 11:00:00","11.3 kW"
"2021-09-15 12:00:00","15.3 kW"
"2021-09-15 13:00:00","15.4 kW"
"2021-09-15 14:00:00","10.3 kW"
"2021-09-15 15:00:00","9.72 kW"
"2021-09-15 16:00:00","10.3 kW"
"2021-09-15 17:00:00","6.59 kW"
"2021-09-15 18:00:00","2.59 kW"
"2021-09-15 19:00:00","340 W"
"2021-09-15 20:00:00","0 W"
"2021-09-15 21:00:00","0 W"
"2021-09-15 22:00:00","0 W"
"2021-09-15 23:00:00","0 W"
"2021-09-16 00:00:00","0 W"
"2021-09-16 01:00:00","0 W"
"2021-09-16 02:00:00","0 W"
"2021-09-16 03:00:00","0 W"
"2021-09-16 04:00:00","0 W"
"2021-09-16 05:00:00","0 W"
"2021-09-16 06:00:00","0 W"
"2021-09-16 07:00:00","0 W"
"2021-09-16 08:00:00","1.25 kW"
"2021-09-16 09:00:00","718 W"
"2021-09-16 10:00:00","5.05 kW"
"2021-09-16 11:00:00","10.3 kW"
"2021-09-16 12:00:00","12.9 kW"
"2021-09-16 13:00:00","21.4 kW"
"2021-09-16 14:00:00","21.7 kW"
"2021-09-16 15:00:00","18.6 kW"
"2021-09-16 16:00:00","10.3 kW"
"2021-09-16 17:00:00","12.4 kW"
"2021-09-16 18:00:00","3.78 kW"
"2021-09-16 19:00:00","326 W"
"2021-09-16 20:00:00","0 W"
"2021-09-16 21:00:00","0 W"
"2021-09-16 22:00:00","0 W"
"2021-09-16 23:00:00","0 W"
"2021-09-17 00:00:00","0 W"
"2021-09-17 01:00:00","0 W"
"2021-09-17 02:00:00","0 W"
"2021-09-17 03:00:00","0 W"
"2021-09-17 04:00:00","0 W"
"2021-09-17 05:00:00","0 W"
"2021-09-17 06:00:00","0 W"
"2021-09-17 07:00:00","841 W"
"2021-09-17 08:00:00","4.34 kW"
"2021-09-17 09:00:00","8.68 kW"
"2021-09-17 10:00:00","13.9 kW"
"2021-09-17 11:00:00","20.4 kW"
"2021-09-17 12:00:00","26.8 kW"
"2021-09-17 13:00:00","33.7 kW"
"2021-09-17 14:00:00","28.8 kW"
"2021-09-17 15:00:00","15.4 kW"
"2021-09-17 16:00:00","20.4 kW"
"2021-09-17 17:00:00","16.0 kW"
"2021-09-17 18:00:00","5.15 kW"
"2021-09-17 19:00:00","543 W"
"2021-09-17 20:00:00","0 W"
"2021-09-17 21:00:00","0 W"
"2021-09-17 22:00:00","0 W"
"2021-09-17 23:00:00","0 W"
"2021-09-18 00:00:00","0 W"
"2021-09-18 01:00:00","0 W"
"2021-09-18 02:00:00","0 W"
"2021-09-18 03:00:00","0 W"
"2021-09-18 04:00:00","0 W"
"2021-09-18 05:00:00","0 W"
"2021-09-18 06:00:00","0 W"
"2021-09-18 07:00:00","939 W"
"2021-09-18 08:00:00","5.29 kW"
"2021-09-18 09:00:00","14.4 kW"
"2021-09-18 10:00:00","24.5 kW"
"2021-09-18 11:00:00","32.1 kW"
"2021-09-18 12:00:00","35.3 kW"
"2021-09-18 13:00:00","36.0 kW"
"2021-09-18 14:00:00","32.9 kW"
"2021-09-18 15:00:00","28.9 kW"
"2021-09-18 16:00:00","18.3 kW"
"2021-09-18 17:00:00","12.7 kW"
"2021-09-18 18:00:00","4.49 kW"
"2021-09-18 19:00:00","249 W"
"2021-09-18 20:00:00","0 W"
"2021-09-18 21:00:00","0 W"
"2021-09-18 22:00:00","0 W"
"2021-09-18 23:00:00","0 W"
"2021-09-19 00:00:00","0 W"
"2021-09-19 01:00:00","0 W"
"2021-09-19 02:00:00","0 W"
"2021-09-19 03:00:00","0 W"
"2021-09-19 04:00:00","0 W"
"2021-09-19 05:00:00","0 W"
"2021-09-19 06:00:00","0 W"
"2021-09-19 07:00:00","1.19 kW"
"2021-09-19 08:00:00","5.42 kW"
"2021-09-19 09:00:00","14.4 kW"
"2021-09-19 10:00:00","24.1 kW"
"2021-09-19 11:00:00","31.4 kW"
"2021-09-19 12:00:00","34.3 kW"
"2021-09-19 13:00:00","34.2 kW"
"2021-09-19 14:00:00","9.76 kW"
"2021-09-19 15:00:00","23.1 kW"
"2021-09-19 16:00:00","17.3 kW"
"2021-09-19 17:00:00","5.65 kW"
"2021-09-19 18:00:00","1.42 kW"
"2021-09-19 19:00:00","0 W"
"2021-09-19 20:00:00","0 W"
"2021-09-19 21:00:00","0 W"
"2021-09-19 22:00:00","0 W"
"2021-09-19 23:00:00","0 W"
"2021-09-20 00:00:00","0 W"
"2021-09-20 01:00:00","0 W"
"2021-09-20 02:00:00","0 W"
"2021-09-20 03:00:00","0 W"
"2021-09-20 04:00:00","0 W"
"2021-09-20 05:00:00","0 W"
"2021-09-20 06:00:00","0 W"
"2021-09-20 07:00:00","131 W"
"2021-09-20 08:00:00","3.12 kW"
"2021-09-20 09:00:00","7.86 kW"
"2021-09-20 10:00:00","13.9 kW"
"2021-09-20 11:00:00","15.7 kW"
"2021-09-20 12:00:00","12.2 kW"
"2021-09-20 13:00:00","19.8 kW"
"2021-09-20 14:00:00","21.3 kW"
"2021-09-20 15:00:00","16.3 kW"
"2021-09-20 16:00:00","15.4 kW"
"2021-09-20 17:00:00","10.3 kW"
"2021-09-20 18:00:00","2.52 kW"
"2021-09-20 19:00:00","42.8 W"
"2021-09-20 20:00:00","0 W"
"2021-09-20 21:00:00","0 W"
"2021-09-20 22:00:00","0 W"
"2021-09-20 23:00:00","0 W"
"2021-09-21 00:00:00","0 W"
"2021-09-21 01:00:00","0 W"
"2021-09-21 02:00:00","0 W"
"2021-09-21 03:00:00","0 W"
"2021-09-21 04:00:00","0 W"
"2021-09-21 05:00:00","0 W"
"2021-09-21 06:00:00","0 W"
"2021-09-21 07:00:00","577 W"
"2021-09-21 08:00:00","4.03 kW"
"2021-09-21 09:00:00","8.48 kW"
"2021-09-21 10:00:00","15.4 kW"
"2021-09-21 11:00:00","29.6 kW"
"2021-09-21 12:00:00","25.6 kW"
"2021-09-21 13:00:00","34.2 kW"
"2021-09-21 14:00:00","30.3 kW"
"2021-09-21 15:00:00","28.1 kW"
"2021-09-21 16:00:00","19.5 kW"
"2021-09-21 17:00:00","10.9 kW"
"2021-09-21 18:00:00","3.80 kW"
"2021-09-21 19:00:00","164 W"
"2021-09-21 20:00:00","0 W"
"2021-09-21 21:00:00","0 W"
"2021-09-21 22:00:00","0 W"
"2021-09-21 23:00:00","0 W"
"2021-09-22 00:00:00","0 W"
"2021-09-22 01:00:00","0 W"
"2021-09-22 02:00:00","0 W"
"2021-09-22 03:00:00","0 W"
"2021-09-22 04:00:00","0 W"
"2021-09-22 05:00:00","0 W"
"2021-09-22 06:00:00","0 W"
"2021-09-22 07:00:00","967 W"
"2021-09-22 08:00:00","5.89 kW"
"2021-09-22 09:00:00","11.8 kW"
"2021-09-22 10:00:00","23.3 kW"
"2021-09-22 11:00:00","31.4 kW"
"2021-09-22 12:00:00","32.8 kW"
"2021-09-22 13:00:00","33.4 kW"
"2021-09-22 14:00:00","27.8 kW"
"2021-09-22 15:00:00","23.6 kW"
"2021-09-22 16:00:00","19.0 kW"
"2021-09-22 17:00:00","7.35 kW"
"2021-09-22 18:00:00","2.08 kW"
"2021-09-22 19:00:00","63.0 W"
"2021-09-22 20:00:00","0 W"
"2021-09-22 21:00:00","0 W"
"2021-09-22 22:00:00","0 W"
"2021-09-22 23:00:00","0 W"
"2021-09-23 00:00:00","0 W"
"2021-09-23 01:00:00","0 W"
"2021-09-23 02:00:00","0 W"
"2021-09-23 03:00:00","0 W"
"2021-09-23 04:00:00","0 W"
"2021-09-23 05:00:00","0 W"
"2021-09-23 06:00:00","0 W"
"2021-09-23 07:00:00","595 W"
"2021-09-23 08:00:00","4.28 kW"
"2021-09-23 09:00:00","13.2 kW"
"2021-09-23 10:00:00","23.6 kW"
"2021-09-23 11:00:00","32.0 kW"
"2021-09-23 12:00:00","35.5 kW"
"2021-09-23 13:00:00","36.3 kW"
"2021-09-23 14:00:00","33.4 kW"
"2021-09-23 15:00:00","28.1 kW"
"2021-09-23 16:00:00","19.8 kW"
"2021-09-23 17:00:00","11.1 kW"
"2021-09-23 18:00:00","3.81 kW"
"2021-09-23 19:00:00","182 W"
"2021-09-23 20:00:00","0 W"
"2021-09-23 21:00:00","0 W"
"2021-09-23 22:00:00","0 W"
"2021-09-23 23:00:00","0 W"
"2021-09-24 00:00:00","0 W"
"2021-09-24 01:00:00","0 W"
"2021-09-24 02:00:00","0 W"
"2021-09-24 03:00:00","0 W"
"2021-09-24 04:00:00","0 W"
"2021-09-24 05:00:00","0 W"
"2021-09-24 06:00:00","0 W"
"2021-09-24 07:00:00","538 W"
"2021-09-24 08:00:00","4.05 kW"
"2021-09-24 09:00:00","12.4 kW"
"2021-09-24 10:00:00","22.6 kW"
"2021-09-24 11:00:00","30.5 kW"
"2021-09-24 12:00:00","33.8 kW"
"2021-09-24 13:00:00","34.4 kW"
"2021-09-24 14:00:00","31.9 kW"
"2021-09-24 15:00:00","26.9 kW"
"2021-09-24 16:00:00","18.3 kW"
"2021-09-24 17:00:00","10.2 kW"
"2021-09-24 18:00:00","3.15 kW"
"2021-09-24 19:00:00","69.1 W"
"2021-09-24 20:00:00","0 W"
"2021-09-24 21:00:00","0 W"
"2021-09-24 22:00:00","0 W"
"2021-09-24 23:00:00","0 W"
"2021-09-25 00:00:00","0 W"
"2021-09-25 01:00:00","0 W"
"2021-09-25 02:00:00","0 W"
"2021-09-25 03:00:00","0 W"
"2021-09-25 04:00:00","0 W"
"2021-09-25 05:00:00","0 W"
"2021-09-25 06:00:00","0 W"
"2021-09-25 07:00:00","518 W"
"2021-09-25 08:00:00","4.05 kW"
"2021-09-25 09:00:00","12.6 kW"
"2021-09-25 10:00:00","22.7 kW"
"2021-09-25 11:00:00","30.5 kW"
"2021-09-25 12:00:00","33.4 kW"
"2021-09-25 13:00:00","33.5 kW"
"2021-09-25 14:00:00","30.6 kW"
"2021-09-25 15:00:00","23.8 kW"
"2021-09-25 16:00:00","15.8 kW"
"2021-09-25 17:00:00","8.20 kW"
"2021-09-25 18:00:00","2.25 kW"
"2021-09-25 19:00:00","111 W"
"2021-09-25 20:00:00","0 W"
"2021-09-25 21:00:00","0 W"
"2021-09-25 22:00:00","0 W"
"2021-09-25 23:00:00","0 W"
"2021-09-26 00:00:00","0 W"
"2021-09-26 01:00:00","0 W"
"2021-09-26 02:00:00","0 W"
"2021-09-26 03:00:00","0 W"
"2021-09-26 04:00:00","0 W"
"2021-09-26 05:00:00","0 W"
"2021-09-26 06:00:00","0 W"
"2021-09-26 07:00:00","589 W"
"2021-09-26 08:00:00","4.89 kW"
"2021-09-26 09:00:00","6.80 kW"
"2021-09-26 10:00:00","6.70 kW"
"2021-09-26 11:00:00","7.47 kW"
"2021-09-26 12:00:00","19.8 kW"
"2021-09-26 13:00:00","29.4 kW"
"2021-09-26 14:00:00","8.00 kW"
"2021-09-26 15:00:00","5.50 kW"
"2021-09-26 16:00:00","8.15 kW"
"2021-09-26 17:00:00","4.48 kW"
"2021-09-26 18:00:00","1.04 kW"
"2021-09-26 19:00:00","14.4 W"
"2021-09-26 20:00:00","0 W"
"2021-09-26 21:00:00","0 W"
"2021-09-26 22:00:00","0 W"
"2021-09-26 23:00:00","0 W"
"2021-09-27 00:00:00","0 W"
"2021-09-27 01:00:00","0 W"
"2021-09-27 02:00:00","0 W"
"2021-09-27 03:00:00","0 W"
"2021-09-27 04:00:00","0 W"
"2021-09-27 05:00:00","0 W"
"2021-09-27 06:00:00","0 W"
"2021-09-27 07:00:00","617 W"
"2021-09-27 08:00:00","4.39 kW"
"2021-09-27 09:00:00","11.9 kW"
"2021-09-27 10:00:00","21.2 kW"
"2021-09-27 11:00:00","26.4 kW"
"2021-09-27 12:00:00","34.1 kW"
"2021-09-27 13:00:00","23.5 kW"
"2021-09-27 14:00:00","28.4 kW"
"2021-09-27 15:00:00","16.7 kW"
"2021-09-27 16:00:00","5.51 kW"
"2021-09-27 17:00:00","4.21 kW"
"2021-09-27 18:00:00","3.23 kW"
"2021-09-27 19:00:00","39.7 W"
"2021-09-27 20:00:00","0 W"
"2021-09-27 21:00:00","0 W"
"2021-09-27 22:00:00","0 W"
"2021-09-27 23:00:00","0 W"
"2021-09-28 00:00:00","0 W"
"2021-09-28 01:00:00","0 W"
"2021-09-28 02:00:00","0 W"
"2021-09-28 03:00:00","0 W"
"2021-09-28 04:00:00","0 W"
"2021-09-28 05:00:00","0 W"
"2021-09-28 06:00:00","0 W"
"2021-09-28 07:00:00","675 W"
"2021-09-28 08:00:00","4.53 kW"
"2021-09-28 09:00:00","10.5 kW"
"2021-09-28 10:00:00","17.1 kW"
"2021-09-28 11:00:00","16.6 kW"
"2021-09-28 12:00:00","30.5 kW"
"2021-09-28 13:00:00","34.0 kW"
"2021-09-28 14:00:00","21.2 kW"
"2021-09-28 15:00:00","21.3 kW"
"2021-09-28 16:00:00","16.3 kW"
"2021-09-28 17:00:00","7.99 kW"
"2021-09-28 18:00:00","3.66 kW"
"2021-09-28 19:00:00","8.76 W"
"2021-09-28 20:00:00","0 W"
"2021-09-28 21:00:00","0 W"
"2021-09-28 22:00:00","0 W"
"2021-09-28 23:00:00","0 W"
"2021-09-29 00:00:00","0 W"
"2021-09-29 01:00:00","0 W"
"2021-09-29 02:00:00","0 W"
"2021-09-29 03:00:00","0 W"
"2021-09-29 04:00:00","0 W"
"2021-09-29 05:00:00","0 W"
"2021-09-29 06:00:00","0 W"
"2021-09-29 07:00:00","306 W"
"2021-09-29 08:00:00","2.91 kW"
"2021-09-29 09:00:00","11.3 kW"
