"MTU (CET/CEST)","Area","Resolution","Price","Currency"
              12/07/2022 07:00 - 12/07/2022 08:00,"BZN|DE-LU","PT60M",453.66,"EUR"
              12/07/2022 08:00 - 12/07/2022 09:00,"BZN|DE-LU","PT60M",448.90,"EUR"
              12/07/2022 09:00 - 12/07/2022 10:00,"BZN|DE-LU","PT60M",382.42,"EUR"
              12/07/2022 10:00 - 12/07/2022 11:00,"BZN|DE-LU","PT60M",328.74,"EUR"
              12/07/2022 11:00 - 12/07/2022 12:00,"BZN|DE-LU","PT60M",338.32,"EUR"
              12/07/2022 12:00 - 12/07/2022 13:00,"BZN|DE-LU","PT60M",297.47,"EUR"
              12/07/2022 13:00 - 12/07/2022 14:00,"BZN|DE-LU","PT60M",260.07,"EUR"
              12/07/2022 14:00 - 12/07/2022 15:00,"BZN|DE-LU","PT60M",262.23,"EUR"
              12/07/2022 15:00 - 12/07/2022 16:00,"BZN|DE-LU","PT60M",287.22,"EUR"
              12/07/2022 16:00 - 12/07/2022 17:00,"BZN|DE-LU","PT60M",314.81,"EUR"
              12/07/2022 17:00 - 12/07/2022 18:00,"BZN|DE-LU","PT60M",395.90,"EUR"
              12/07/2022 18:00 - 12/07/2022 19:00,"BZN|DE-LU","PT60M",429.08,"EUR"
              12/07/2022 19:00 - 12/07/2022 20:00,"BZN|DE-LU","PT60M",481.59,"EUR"
              12/07/2022 20:00 - 12/07/2022 21:00,"BZN|DE-LU","PT60M",506.69,"EUR"
              12/07/2022 21:00 - 12/07/2022 22:00,"BZN|DE-LU","PT60M",480.00,"EUR"
              12/07/2022 22:00 - 12/07/2022 23:00,"BZN|DE-LU","PT60M",470.00,"EUR"
              12/07/2022 23:00 - 13/07/2022 00:00,"BZN|DE-LU","PT60M",404.09,"EUR"
              13/07/2022 00:00 - 13/07/2022 01:00,"BZN|DE-LU","PT60M",416.05,"EUR"
              13/07/2022 01:00 - 13/07/2022 02:00,"BZN|DE-LU","PT60M",365.61,"EUR"
              13/07/2022 02:00 - 13/07/2022 03:00,"BZN|DE-LU","PT60M",325.34,"EUR"
              13/07/2022 03:00 - 13/07/2022 04:00,"BZN|DE-LU","PT60M",339.99,"EUR"
              13/07/2022 04:00 - 13/07/2022 05:00,"BZN|DE-LU","PT60M",325.04,"EUR"
              13/07/2022 05:00 - 13/07/2022 06:00,"BZN|DE-LU","PT60M",332.22,"EUR"
              13/07/2022 06:00 - 13/07/2022 07:00,"BZN|DE-LU","PT60M",411.97,"EUR"
              13/07/2022 07:00 - 13/07/2022 08:00,"BZN|DE-LU","PT60M",435.00,"EUR"
              13/07/2022 08:00 - 13/07/2022 09:00,"BZN|DE-LU","PT60M",456.57,"EUR"
              13/07/2022 09:00 - 13/07/2022 10:00,"BZN|DE-LU","PT60M",423.14,"EUR"
              13/07/2022 10:00 - 13/07/2022 11:00,"BZN|DE-LU","PT60M",365.76,"EUR"
              13/07/2022 11:00 - 13/07/2022 12:00,"BZN|DE-LU","PT60M",350.25,"EUR"
              13/07/2022 12:00 - 13/07/2022 13:00,"BZN|DE-LU","PT60M",273.05,"EUR"
              13/07/2022 13:00 - 13/07/2022 14:00,"BZN|DE-LU","PT60M",246.10,"EUR"
              13/07/2022 14:00 - 13/07/2022 15:00,"BZN|DE-LU","PT60M",190.02,"EUR"
              13/07/2022 15:00 - 13/07/2022 16:00,"BZN|DE-LU","PT60M",183.63,"EUR"
              13/07/2022 16:00 - 13/07/2022 17:00,"BZN|DE-LU","PT60M",211.39,"EUR"
              13/07/2022 17:00 - 13/07/2022 18:00,"BZN|DE-LU","PT60M",294.48,"EUR"
              13/07/2022 18:00 - 13/07/2022 19:00,"BZN|DE-LU","PT60M",370.44,"EUR"
              13/07/2022 19:00 - 13/07/2022 20:00,"BZN|DE-LU","PT60M",431.70,"EUR"
              13/07/2022 20:00 - 13/07/2022 21:00,"BZN|DE-LU","PT60M",448.22,"EUR"
              13/07/2022 21:00 - 13/07/2022 22:00,"BZN|DE-LU","PT60M",446.34,"EUR"
              13/07/2022 22:00 - 13/07/2022 23:00,"BZN|DE-LU","PT60M",435.93,"EUR"
              13/07/2022 23:00 - 14/07/2022 00:00,"BZN|DE-LU","PT60M",373.57,"EUR"
              14/07/2022 00:00 - 14/07/2022 01:00,"BZN|DE-LU","PT60M",400.44,"EUR"
              14/07/2022 01:00 - 14/07/2022 02:00,"BZN|DE-LU","PT60M",378.06,"EUR"
              14/07/2022 02:00 - 14/07/2022 03:00,"BZN|DE-LU","PT60M",345.47,"EUR"
              14/07/2022 03:00 - 14/07/2022 04:00,"BZN|DE-LU","PT60M",334.10,"EUR"
              14/07/2022 04:00 - 14/07/2022 05:00,"BZN|DE-LU","PT60M",335.01,"EUR"
              14/07/2022 05:00 - 14/07/2022 06:00,"BZN|DE-LU","PT60M",371.63,"EUR"
              14/07/2022 06:00 - 14/07/2022 07:00,"BZN|DE-LU","PT60M",421.32,"EUR"
              14/07/2022 07:00 - 14/07/2022 08:00,"BZN|DE-LU","PT60M",433.31,"EUR"
              14/07/2022 08:00 - 14/07/2022 09:00,"BZN|DE-LU","PT60M",434.07,"EUR"
              14/07/2022 09:00 - 14/07/2022 10:00,"BZN|DE-LU","PT60M",419.94,"EUR"
              14/07/2022 10:00 - 14/07/2022 11:00,"BZN|DE-LU","PT60M",379.90,"EUR"
              14/07/2022 11:00 - 14/07/2022 12:00,"BZN|DE-LU","PT60M",355.93,"EUR"
              14/07/2022 12:00 - 14/07/2022 13:00,"BZN|DE-LU","PT60M",301.49,"EUR"
              14/07/2022 13:00 - 14/07/2022 14:00,"BZN|DE-LU","PT60M",274.85,"EUR"
              14/07/2022 14:00 - 14/07/2022 15:00,"BZN|DE-LU","PT60M",239.44,"EUR"
              14/07/2022 15:00 - 14/07/2022 16:00,"BZN|DE-LU","PT60M",254.96,"EUR"
              14/07/2022 16:00 - 14/07/2022 17:00,"BZN|DE-LU","PT60M",282.60,"EUR"
              14/07/2022 17:00 - 14/07/2022 18:00,"BZN|DE-LU","PT60M",346.37,"EUR"
              14/07/2022 18:00 - 14/07/2022 19:00,"BZN|DE-LU","PT60M",394.63,"EUR"
              14/07/2022 19:00 - 14/07/2022 20:00,"BZN|DE-LU","PT60M",420.92,"EUR"
              14/07/2022 20:00 - 14/07/2022 21:00,"BZN|DE-LU","PT60M",436.27,"EUR"
              14/07/2022 21:00 - 14/07/2022 22:00,"BZN|DE-LU","PT60M",433.93,"EUR"
              14/07/2022 22:00 - 14/07/2022 23:00,"BZN|DE-LU","PT60M",422.39,"EUR"
              14/07/2022 23:00 - 15/07/2022 00:00,"BZN|DE-LU","PT60M",400.04,"EUR"
              15/07/2022 00:00 - 15/07/2022 01:00,"BZN|DE-LU","PT60M",350.00,"EUR"
              15/07/2022 01:00 - 15/07/2022 02:00,"BZN|DE-LU","PT60M",320.07,"EUR"
              15/07/2022 02:00 - 15/07/2022 03:00,"BZN|DE-LU","PT60M",298.49,"EUR"
              15/07/2022 03:00 - 15/07/2022 04:00,"BZN|DE-LU","PT60M",305.01,"EUR"
              15/07/2022 04:00 - 15/07/2022 05:00,"BZN|DE-LU","PT60M",307.55,"EUR"
              15/07/2022 05:00 - 15/07/2022 06:00,"BZN|DE-LU","PT60M",330.00,"EUR"
              15/07/2022 06:00 - 15/07/2022 07:00,"BZN|DE-LU","PT60M",404.90,"EUR"
              15/07/2022 07:00 - 15/07/2022 08:00,"BZN|DE-LU","PT60M",429.92,"EUR"
              15/07/2022 08:00 - 15/07/2022 09:00,"BZN|DE-LU","PT60M",416.65,"EUR"
              15/07/2022 09:00 - 15/07/2022 10:00,"BZN|DE-LU","PT60M",334.06,"EUR"
              15/07/2022 10:00 - 15/07/2022 11:00,"BZN|DE-LU","PT60M",262.45,"EUR"
              15/07/2022 11:00 - 15/07/2022 12:00,"BZN|DE-LU","PT60M",243.92,"EUR"
              15/07/2022 12:00 - 15/07/2022 13:00,"BZN|DE-LU","PT60M",218.10,"EUR"
              15/07/2022 13:00 - 15/07/2022 14:00,"BZN|DE-LU","PT60M",190.00,"EUR"
              15/07/2022 14:00 - 15/07/2022 15:00,"BZN|DE-LU","PT60M",191.80,"EUR"
              15/07/2022 15:00 - 15/07/2022 16:00,"BZN|DE-LU","PT60M",222.15,"EUR"
              15/07/2022 16:00 - 15/07/2022 17:00,"BZN|DE-LU","PT60M",225.39,"EUR"
              15/07/2022 17:00 - 15/07/2022 18:00,"BZN|DE-LU","PT60M",335.35,"EUR"
              15/07/2022 18:00 - 15/07/2022 19:00,"BZN|DE-LU","PT60M",409.07,"EUR"
              15/07/2022 19:00 - 15/07/2022 20:00,"BZN|DE-LU","PT60M",421.86,"EUR"
              15/07/2022 20:00 - 15/07/2022 21:00,"BZN|DE-LU","PT60M",430.45,"EUR"
              15/07/2022 21:00 - 15/07/2022 22:00,"BZN|DE-LU","PT60M",433.99,"EUR"
              15/07/2022 22:00 - 15/07/2022 23:00,"BZN|DE-LU","PT60M",432.89,"EUR"
              15/07/2022 23:00 - 16/07/2022 00:00,"BZN|DE-LU","PT60M",404.09,"EUR"
              16/07/2022 00:00 - 16/07/2022 01:00,"BZN|DE-LU","PT60M",384.91,"EUR"
              16/07/2022 01:00 - 16/07/2022 02:00,"BZN|DE-LU","PT60M",349.96,"EUR"
              16/07/2022 02:00 - 16/07/2022 03:00,"BZN|DE-LU","PT60M",289.80,"EUR"
              16/07/2022 03:00 - 16/07/2022 04:00,"BZN|DE-LU","PT60M",252.86,"EUR"
              16/07/2022 04:00 - 16/07/2022 05:00,"BZN|DE-LU","PT60M",236.19,"EUR"
              16/07/2022 05:00 - 16/07/2022 06:00,"BZN|DE-LU","PT60M",233.10,"EUR"
              16/07/2022 06:00 - 16/07/2022 07:00,"BZN|DE-LU","PT60M",211.55,"EUR"
              16/07/2022 07:00 - 16/07/2022 08:00,"BZN|DE-LU","PT60M",199.74,"EUR"
              16/07/2022 08:00 - 16/07/2022 09:00,"BZN|DE-LU","PT60M",139.93,"EUR"
              16/07/2022 09:00 - 16/07/2022 10:00,"BZN|DE-LU","PT60M",52.49,"EUR"
              16/07/2022 10:00 - 16/07/2022 11:00,"BZN|DE-LU","PT60M",35.53,"EUR"
              16/07/2022 11:00 - 16/07/2022 12:00,"BZN|DE-LU","PT60M",1.07,"EUR"
              16/07/2022 12:00 - 16/07/2022 13:00,"BZN|DE-LU","PT60M",0.07,"EUR"
              16/07/2022 13:00 - 16/07/2022 14:00,"BZN|DE-LU","PT60M",-0.05,"EUR"
              16/07/2022 14:00 - 16/07/2022 15:00,"BZN|DE-LU","PT60M",-0.10,"EUR"
              16/07/2022 15:00 - 16/07/2022 16:00,"BZN|DE-LU","PT60M",0.00,"EUR"
              16/07/2022 16:00 - 16/07/2022 17:00,"BZN|DE-LU","PT60M",1.03,"EUR"
              16/07/2022 17:00 - 16/07/2022 18:00,"BZN|DE-LU","PT60M",31.66,"EUR"
              16/07/2022 18:00 - 16/07/2022 19:00,"BZN|DE-LU","PT60M",143.75,"EUR"
              16/07/2022 19:00 - 16/07/2022 20:00,"BZN|DE-LU","PT60M",264.30,"EUR"
              16/07/2022 20:00 - 16/07/2022 21:00,"BZN|DE-LU","PT60M",334.25,"EUR"
              16/07/2022 21:00 - 16/07/2022 22:00,"BZN|DE-LU","PT60M",344.13,"EUR"
              16/07/2022 22:00 - 16/07/2022 23:00,"BZN|DE-LU","PT60M",357.55,"EUR"
              16/07/2022 23:00 - 17/07/2022 00:00,"BZN|DE-LU","PT60M",331.77,"EUR"
              17/07/2022 00:00 - 17/07/2022 01:00,"BZN|DE-LU","PT60M",290.06,"EUR"
              17/07/2022 01:00 - 17/07/2022 02:00,"BZN|DE-LU","PT60M",240.80,"EUR"
              17/07/2022 02:00 - 17/07/2022 03:00,"BZN|DE-LU","PT60M",200.64,"EUR"
              17/07/2022 03:00 - 17/07/2022 04:00,"BZN|DE-LU","PT60M",192.63,"EUR"
              17/07/2022 04:00 - 17/07/2022 05:00,"BZN|DE-LU","PT60M",193.81,"EUR"
              17/07/2022 05:00 - 17/07/2022 06:00,"BZN|DE-LU","PT60M",190.46,"EUR"
              17/07/2022 06:00 - 17/07/2022 07:00,"BZN|DE-LU","PT60M",195.02,"EUR"
              17/07/2022 07:00 - 17/07/2022 08:00,"BZN|DE-LU","PT60M",190.14,"EUR"
              17/07/2022 08:00 - 17/07/2022 09:00,"BZN|DE-LU","PT60M",189.51,"EUR"
              17/07/2022 09:00 - 17/07/2022 10:00,"BZN|DE-LU","PT60M",164.00,"EUR"
              17/07/2022 10:00 - 17/07/2022 11:00,"BZN|DE-LU","PT60M",115.77,"EUR"
              17/07/2022 11:00 - 17/07/2022 12:00,"BZN|DE-LU","PT60M",110.21,"EUR"
              17/07/2022 12:00 - 17/07/2022 13:00,"BZN|DE-LU","PT60M",87.59,"EUR"
              17/07/2022 13:00 - 17/07/2022 14:00,"BZN|DE-LU","PT60M",72.92,"EUR"
              17/07/2022 14:00 - 17/07/2022 15:00,"BZN|DE-LU","PT60M",40.02,"EUR"
              17/07/2022 15:00 - 17/07/2022 16:00,"BZN|DE-LU","PT60M",83.42,"EUR"
              17/07/2022 16:00 - 17/07/2022 17:00,"BZN|DE-LU","PT60M",109.30,"EUR"
              17/07/2022 17:00 - 17/07/2022 18:00,"BZN|DE-LU","PT60M",200.89,"EUR"
              17/07/2022 18:00 - 17/07/2022 19:00,"BZN|DE-LU","PT60M",344.42,"EUR"
              17/07/2022 19:00 - 17/07/2022 20:00,"BZN|DE-LU","PT60M",415.01,"EUR"
              17/07/2022 20:00 - 17/07/2022 21:00,"BZN|DE-LU","PT60M",426.40,"EUR"
              17/07/2022 21:00 - 17/07/2022 22:00,"BZN|DE-LU","PT60M",434.95,"EUR"
              17/07/2022 22:00 - 17/07/2022 23:00,"BZN|DE-LU","PT60M",430.02,"EUR"
              17/07/2022 23:00 - 18/07/2022 00:00,"BZN|DE-LU","PT60M",406.57,"EUR"
              18/07/2022 00:00 - 18/07/2022 01:00,"BZN|DE-LU","PT60M",389.77,"EUR"
              18/07/2022 01:00 - 18/07/2022 02:00,"BZN|DE-LU","PT60M",328.49,"EUR"
              18/07/2022 02:00 - 18/07/2022 03:00,"BZN|DE-LU","PT60M",299.23,"EUR"
              18/07/2022 03:00 - 18/07/2022 04:00,"BZN|DE-LU","PT60M",282.44,"EUR"
              18/07/2022 04:00 - 18/07/2022 05:00,"BZN|DE-LU","PT60M",287.08,"EUR"
              18/07/2022 05:00 - 18/07/2022 06:00,"BZN|DE-LU","PT60M",305.11,"EUR"
              18/07/2022 06:00 - 18/07/2022 07:00,"BZN|DE-LU","PT60M",393.11,"EUR"
              18/07/2022 07:00 - 18/07/2022 08:00,"BZN|DE-LU","PT60M",424.94,"EUR"
              18/07/2022 08:00 - 18/07/2022 09:00,"BZN|DE-LU","PT60M",401.82,"EUR"
              18/07/2022 09:00 - 18/07/2022 10:00,"BZN|DE-LU","PT60M",373.93,"EUR"
              18/07/2022 10:00 - 18/07/2022 11:00,"BZN|DE-LU","PT60M",324.03,"EUR"
              18/07/2022 11:00 - 18/07/2022 12:00,"BZN|DE-LU","PT60M",303.44,"EUR"
              18/07/2022 12:00 - 18/07/2022 13:00,"BZN|DE-LU","PT60M",291.35,"EUR"
              18/07/2022 13:00 - 18/07/2022 14:00,"BZN|DE-LU","PT60M",271.57,"EUR"
              18/07/2022 14:00 - 18/07/2022 15:00,"BZN|DE-LU","PT60M",277.89,"EUR"
              18/07/2022 15:00 - 18/07/2022 16:00,"BZN|DE-LU","PT60M",279.97,"EUR"
              18/07/2022 16:00 - 18/07/2022 17:00,"BZN|DE-LU","PT60M",386.25,"EUR"
              18/07/2022 17:00 - 18/07/2022 18:00,"BZN|DE-LU","PT60M",455.42,"EUR"
              18/07/2022 18:00 - 18/07/2022 19:00,"BZN|DE-LU","PT60M",512.56,"EUR"
              18/07/2022 19:00 - 18/07/2022 20:00,"BZN|DE-LU","PT60M",637.64,"EUR"
              18/07/2022 20:00 - 18/07/2022 21:00,"BZN|DE-LU","PT60M",679.54,"EUR"
              18/07/2022 21:00 - 18/07/2022 22:00,"BZN|DE-LU","PT60M",600.00,"EUR"
              18/07/2022 22:00 - 18/07/2022 23:00,"BZN|DE-LU","PT60M",530.13,"EUR"
              18/07/2022 23:00 - 19/07/2022 00:00,"BZN|DE-LU","PT60M",469.86,"EUR"
              19/07/2022 00:00 - 19/07/2022 01:00,"BZN|DE-LU","PT60M",402.46,"EUR"
              19/07/2022 01:00 - 19/07/2022 02:00,"BZN|DE-LU","PT60M",368.99,"EUR"
              19/07/2022 02:00 - 19/07/2022 03:00,"BZN|DE-LU","PT60M",336.39,"EUR"
              19/07/2022 03:00 - 19/07/2022 04:00,"BZN|DE-LU","PT60M",325.24,"EUR"
              19/07/2022 04:00 - 19/07/2022 05:00,"BZN|DE-LU","PT60M",318.72,"EUR"
              19/07/2022 05:00 - 19/07/2022 06:00,"BZN|DE-LU","PT60M",350.98,"EUR"
              19/07/2022 06:00 - 19/07/2022 07:00,"BZN|DE-LU","PT60M",440.00,"EUR"
              19/07/2022 07:00 - 19/07/2022 08:00,"BZN|DE-LU","PT60M",483.43,"EUR"
              19/07/2022 08:00 - 19/07/2022 09:00,"BZN|DE-LU","PT60M",452.95,"EUR"
              19/07/2022 09:00 - 19/07/2022 10:00,"BZN|DE-LU","PT60M",385.60,"EUR"
              19/07/2022 10:00 - 19/07/2022 11:00,"BZN|DE-LU","PT60M",364.07,"EUR"
              19/07/2022 11:00 - 19/07/2022 12:00,"BZN|DE-LU","PT60M",342.88,"EUR"
              19/07/2022 12:00 - 19/07/2022 13:00,"BZN|DE-LU","PT60M",344.33,"EUR"
              19/07/2022 13:00 - 19/07/2022 14:00,"BZN|DE-LU","PT60M",339.53,"EUR"
              19/07/2022 14:00 - 19/07/2022 15:00,"BZN|DE-LU","PT60M",322.72,"EUR"
              19/07/2022 15:00 - 19/07/2022 16:00,"BZN|DE-LU","PT60M",348.17,"EUR"
              19/07/2022 16:00 - 19/07/2022 17:00,"BZN|DE-LU","PT60M",380.01,"EUR"
              19/07/2022 17:00 - 19/07/2022 18:00,"BZN|DE-LU","PT60M",443.42,"EUR"
              19/07/2022 18:00 - 19/07/2022 19:00,"BZN|DE-LU","PT60M",484.10,"EUR"
              19/07/2022 19:00 - 19/07/2022 20:00,"BZN|DE-LU","PT60M",581.25,"EUR"
              19/07/2022 20:00 - 19/07/2022 21:00,"BZN|DE-LU","PT60M",570.05,"EUR"
              19/07/2022 21:00 - 19/07/2022 22:00,"BZN|DE-LU","PT60M",466.15,"EUR"
              19/07/2022 22:00 - 19/07/2022 23:00,"BZN|DE-LU","PT60M",392.70,"EUR"
              19/07/2022 23:00 - 20/07/2022 00:00,"BZN|DE-LU","PT60M",285.91,"EUR"
              20/07/2022 00:00 - 20/07/2022 01:00,"BZN|DE-LU","PT60M",268.35,"EUR"
              20/07/2022 01:00 - 20/07/2022 02:00,"BZN|DE-LU","PT60M",241.92,"EUR"
              20/07/2022 02:00 - 20/07/2022 03:00,"BZN|DE-LU","PT60M",234.63,"EUR"
              20/07/2022 03:00 - 20/07/2022 04:00,"BZN|DE-LU","PT60M",236.89,"EUR"
              20/07/2022 04:00 - 20/07/2022 05:00,"BZN|DE-LU","PT60M",235.99,"EUR"
              20/07/2022 05:00 - 20/07/2022 06:00,"BZN|DE-LU","PT60M",280.09,"EUR"
              20/07/2022 06:00 - 20/07/2022 07:00,"BZN|DE-LU","PT60M",377.03,"EUR"
              20/07/2022 07:00 - 20/07/2022 08:00,"BZN|DE-LU","PT60M",425.07,"EUR"
              20/07/2022 08:00 - 20/07/2022 09:00,"BZN|DE-LU","PT60M",394.46,"EUR"
              20/07/2022 09:00 - 20/07/2022 10:00,"BZN|DE-LU","PT60M",334.09,"EUR"
              20/07/2022 10:00 - 20/07/2022 11:00,"BZN|DE-LU","PT60M",299.15,"EUR"
              20/07/2022 11:00 - 20/07/2022 12:00,"BZN|DE-LU","PT60M",230.98,"EUR"
              20/07/2022 12:00 - 20/07/2022 13:00,"BZN|DE-LU","PT60M",228.72,"EUR"
              20/07/2022 13:00 - 20/07/2022 14:00,"BZN|DE-LU","PT60M",235.91,"EUR"
              20/07/2022 14:00 - 20/07/2022 15:00,"BZN|DE-LU","PT60M",238.46,"EUR"
              20/07/2022 15:00 - 20/07/2022 16:00,"BZN|DE-LU","PT60M",287.40,"EUR"
              20/07/2022 16:00 - 20/07/2022 17:00,"BZN|DE-LU","PT60M",319.97,"EUR"
              20/07/2022 17:00 - 20/07/2022 18:00,"BZN|DE-LU","PT60M",380.32,"EUR"
              20/07/2022 18:00 - 20/07/2022 19:00,"BZN|DE-LU","PT60M",439.10,"EUR"
              20/07/2022 19:00 - 20/07/2022 20:00,"BZN|DE-LU","PT60M",513.99,"EUR"
              20/07/2022 20:00 - 20/07/2022 21:00,"BZN|DE-LU","PT60M",526.26,"EUR"
              20/07/2022 21:00 - 20/07/2022 22:00,"BZN|DE-LU","PT60M",467.73,"EUR"
              20/07/2022 22:00 - 20/07/2022 23:00,"BZN|DE-LU","PT60M",413.57,"EUR"
              20/07/2022 23:00 - 21/07/2022 00:00,"BZN|DE-LU","PT60M",374.83,"EUR"
              21/07/2022 00:00 - 21/07/2022 01:00,"BZN|DE-LU","PT60M",336.00,"EUR"
              21/07/2022 01:00 - 21/07/2022 02:00,"BZN|DE-LU","PT60M",328.74,"EUR"
              21/07/2022 02:00 - 21/07/2022 03:00,"BZN|DE-LU","PT60M",332.29,"EUR"
              21/07/2022 03:00 - 21/07/2022 04:00,"BZN|DE-LU","PT60M",335.67,"EUR"
              21/07/2022 04:00 - 21/07/2022 05:00,"BZN|DE-LU","PT60M",327.24,"EUR"
              21/07/2022 05:00 - 21/07/2022 06:00,"BZN|DE-LU","PT60M",334.00,"EUR"
              21/07/2022 06:00 - 21/07/2022 07:00,"BZN|DE-LU","PT60M",436.95,"EUR"
              21/07/2022 07:00 - 21/07/2022 08:00,"BZN|DE-LU","PT60M",493.88,"EUR"
              21/07/2022 08:00 - 21/07/2022 09:00,"BZN|DE-LU","PT60M",488.31,"EUR"
              21/07/2022 09:00 - 21/07/2022 10:00,"BZN|DE-LU","PT60M",462.98,"EUR"
              21/07/2022 10:00 - 21/07/2022 11:00,"BZN|DE-LU","PT60M",431.95,"EUR"
              21/07/2022 11:00 - 21/07/2022 12:00,"BZN|DE-LU","PT60M",381.09,"EUR"
              21/07/2022 12:00 - 21/07/2022 13:00,"BZN|DE-LU","PT60M",346.06,"EUR"
              21/07/2022 13:00 - 21/07/2022 14:00,"BZN|DE-LU","PT60M",319.96,"EUR"
              21/07/2022 14:00 - 21/07/2022 15:00,"BZN|DE-LU","PT60M",314.82,"EUR"
              21/07/2022 15:00 - 21/07/2022 16:00,"BZN|DE-LU","PT60M",307.94,"EUR"
              21/07/2022 16:00 - 21/07/2022 17:00,"BZN|DE-LU","PT60M",337.08,"EUR"
              21/07/2022 17:00 - 21/07/2022 18:00,"BZN|DE-LU","PT60M",346.19,"EUR"
              21/07/2022 18:00 - 21/07/2022 19:00,"BZN|DE-LU","PT60M",427.87,"EUR"
              21/07/2022 19:00 - 21/07/2022 20:00,"BZN|DE-LU","PT60M",488.71,"EUR"
              21/07/2022 20:00 - 21/07/2022 21:00,"BZN|DE-LU","PT60M",515.45,"EUR"
              21/07/2022 21:00 - 21/07/2022 22:00,"BZN|DE-LU","PT60M",495.18,"EUR"
              21/07/2022 22:00 - 21/07/2022 23:00,"BZN|DE-LU","PT60M",513.29,"EUR"
              21/07/2022 23:00 - 22/07/2022 00:00,"BZN|DE-LU","PT60M",419.96,"EUR"
              22/07/2022 00:00 - 22/07/2022 01:00,"BZN|DE-LU","PT60M",372.69,"EUR"
              22/07/2022 01:00 - 22/07/2022 02:00,"BZN|DE-LU","PT60M",334.10,"EUR"
              22/07/2022 02:00 - 22/07/2022 03:00,"BZN|DE-LU","PT60M",333.41,"EUR"
              22/07/2022 03:00 - 22/07/2022 04:00,"BZN|DE-LU","PT60M",327.35,"EUR"
              22/07/2022 04:00 - 22/07/2022 05:00,"BZN|DE-LU","PT60M",328.25,"EUR"
              22/07/2022 05:00 - 22/07/2022 06:00,"BZN|DE-LU","PT60M",336.95,"EUR"
              22/07/2022 06:00 - 22/07/2022 07:00,"BZN|DE-LU","PT60M",409.88,"EUR"
              22/07/2022 07:00 - 22/07/2022 08:00,"BZN|DE-LU","PT60M",450.90,"EUR"
              22/07/2022 08:00 - 22/07/2022 09:00,"BZN|DE-LU","PT60M",436.92,"EUR"
              22/07/2022 09:00 - 22/07/2022 10:00,"BZN|DE-LU","PT60M",409.40,"EUR"
              22/07/2022 10:00 - 22/07/2022 11:00,"BZN|DE-LU","PT60M",342.65,"EUR"
              22/07/2022 11:00 - 22/07/2022 12:00,"BZN|DE-LU","PT60M",334.03,"EUR"
              22/07/2022 12:00 - 22/07/2022 13:00,"BZN|DE-LU","PT60M",307.56,"EUR"
              22/07/2022 13:00 - 22/07/2022 14:00,"BZN|DE-LU","PT60M",274.04,"EUR"
              22/07/2022 14:00 - 22/07/2022 15:00,"BZN|DE-LU","PT60M",275.57,"EUR"
              22/07/2022 15:00 - 22/07/2022 16:00,"BZN|DE-LU","PT60M",300.99,"EUR"
              22/07/2022 16:00 - 22/07/2022 17:00,"BZN|DE-LU","PT60M",301.09,"EUR"
              22/07/2022 17:00 - 22/07/2022 18:00,"BZN|DE-LU","PT60M",391.04,"EUR"
              22/07/2022 18:00 - 22/07/2022 19:00,"BZN|DE-LU","PT60M",450.56,"EUR"
              22/07/2022 19:00 - 22/07/2022 20:00,"BZN|DE-LU","PT60M",479.99,"EUR"
              22/07/2022 20:00 - 22/07/2022 21:00,"BZN|DE-LU","PT60M",480.90,"EUR"
              22/07/2022 21:00 - 22/07/2022 22:00,"BZN|DE-LU","PT60M",494.60,"EUR"
              22/07/2022 22:00 - 22/07/2022 23:00,"BZN|DE-LU","PT60M",461.04,"EUR"
              22/07/2022 23:00 - 23/07/2022 00:00,"BZN|DE-LU","PT60M",424.92,"EUR"
              23/07/2022 00:00 - 23/07/2022 01:00,"BZN|DE-LU","PT60M",404.56,"EUR"
              23/07/2022 01:00 - 23/07/2022 02:00,"BZN|DE-LU","PT60M",344.67,"EUR"
              23/07/2022 02:00 - 23/07/2022 03:00,"BZN|DE-LU","PT60M",351.99,"EUR"
              23/07/2022 03:00 - 23/07/2022 04:00,"BZN|DE-LU","PT60M",337.01,"EUR"
              23/07/2022 04:00 - 23/07/2022 05:00,"BZN|DE-LU","PT60M",332.04,"EUR"
              23/07/2022 05:00 - 23/07/2022 06:00,"BZN|DE-LU","PT60M",331.27,"EUR"
              23/07/2022 06:00 - 23/07/2022 07:00,"BZN|DE-LU","PT60M",337.03,"EUR"
              23/07/2022 07:00 - 23/07/2022 08:00,"BZN|DE-LU","PT60M",333.12,"EUR"
              23/07/2022 08:00 - 23/07/2022 09:00,"BZN|DE-LU","PT60M",343.78,"EUR"
              23/07/2022 09:00 - 23/07/2022 10:00,"BZN|DE-LU","PT60M",350.96,"EUR"
              23/07/2022 10:00 - 23/07/2022 11:00,"BZN|DE-LU","PT60M",337.02,"EUR"
              23/07/2022 11:00 - 23/07/2022 12:00,"BZN|DE-LU","PT60M",307.36,"EUR"
              23/07/2022 12:00 - 23/07/2022 13:00,"BZN|DE-LU","PT60M",285.06,"EUR"
              23/07/2022 13:00 - 23/07/2022 14:00,"BZN|DE-LU","PT60M",242.73,"EUR"
              23/07/2022 14:00 - 23/07/2022 15:00,"BZN|DE-LU","PT60M",183.97,"EUR"
              23/07/2022 15:00 - 23/07/2022 16:00,"BZN|DE-LU","PT60M",185.45,"EUR"
