"MTU (CET/CEST)","Area","Resolution","Price","Currency"
              12/05/2022 09:00 - 12/05/2022 10:00,"BZN|DE-LU","PT60M",189.21,"EUR"
              12/05/2022 10:00 - 12/05/2022 11:00,"BZN|DE-LU","PT60M",144.04,"EUR"
              12/05/2022 11:00 - 12/05/2022 12:00,"BZN|DE-LU","PT60M",122.63,"EUR"
              12/05/2022 12:00 - 12/05/2022 13:00,"BZN|DE-LU","PT60M",98.46,"EUR"
              12/05/2022 13:00 - 12/05/2022 14:00,"BZN|DE-LU","PT60M",82.38,"EUR"
              12/05/2022 14:00 - 12/05/2022 15:00,"BZN|DE-LU","PT60M",82.30,"EUR"
              12/05/2022 15:00 - 12/05/2022 16:00,"BZN|DE-LU","PT60M",98.74,"EUR"
              12/05/2022 16:00 - 12/05/2022 17:00,"BZN|DE-LU","PT60M",137.32,"EUR"
              12/05/2022 17:00 - 12/05/2022 18:00,"BZN|DE-LU","PT60M",183.91,"EUR"
              12/05/2022 18:00 - 12/05/2022 19:00,"BZN|DE-LU","PT60M",213.69,"EUR"
              12/05/2022 19:00 - 12/05/2022 20:00,"BZN|DE-LU","PT60M",233.50,"EUR"
              12/05/2022 20:00 - 12/05/2022 21:00,"BZN|DE-LU","PT60M",241.77,"EUR"
              12/05/2022 21:00 - 12/05/2022 22:00,"BZN|DE-LU","PT60M",233.17,"EUR"
              12/05/2022 22:00 - 12/05/2022 23:00,"BZN|DE-LU","PT60M",224.32,"EUR"
              12/05/2022 23:00 - 13/05/2022 00:00,"BZN|DE-LU","PT60M",205.56,"EUR"
              13/05/2022 00:00 - 13/05/2022 01:00,"BZN|DE-LU","PT60M",210.00,"EUR"
              13/05/2022 01:00 - 13/05/2022 02:00,"BZN|DE-LU","PT60M",202.71,"EUR"
              13/05/2022 02:00 - 13/05/2022 03:00,"BZN|DE-LU","PT60M",189.00,"EUR"
              13/05/2022 03:00 - 13/05/2022 04:00,"BZN|DE-LU","PT60M",174.74,"EUR"
              13/05/2022 04:00 - 13/05/2022 05:00,"BZN|DE-LU","PT60M",176.26,"EUR"
              13/05/2022 05:00 - 13/05/2022 06:00,"BZN|DE-LU","PT60M",203.20,"EUR"
              13/05/2022 06:00 - 13/05/2022 07:00,"BZN|DE-LU","PT60M",226.93,"EUR"
              13/05/2022 07:00 - 13/05/2022 08:00,"BZN|DE-LU","PT60M",242.74,"EUR"
              13/05/2022 08:00 - 13/05/2022 09:00,"BZN|DE-LU","PT60M",242.29,"EUR"
              13/05/2022 09:00 - 13/05/2022 10:00,"BZN|DE-LU","PT60M",225.10,"EUR"
              13/05/2022 10:00 - 13/05/2022 11:00,"BZN|DE-LU","PT60M",180.04,"EUR"
              13/05/2022 11:00 - 13/05/2022 12:00,"BZN|DE-LU","PT60M",122.95,"EUR"
              13/05/2022 12:00 - 13/05/2022 13:00,"BZN|DE-LU","PT60M",89.81,"EUR"
              13/05/2022 13:00 - 13/05/2022 14:00,"BZN|DE-LU","PT60M",60.50,"EUR"
              13/05/2022 14:00 - 13/05/2022 15:00,"BZN|DE-LU","PT60M",25.66,"EUR"
              13/05/2022 15:00 - 13/05/2022 16:00,"BZN|DE-LU","PT60M",29.80,"EUR"
              13/05/2022 16:00 - 13/05/2022 17:00,"BZN|DE-LU","PT60M",49.10,"EUR"
              13/05/2022 17:00 - 13/05/2022 18:00,"BZN|DE-LU","PT60M",113.70,"EUR"
              13/05/2022 18:00 - 13/05/2022 19:00,"BZN|DE-LU","PT60M",188.59,"EUR"
              13/05/2022 19:00 - 13/05/2022 20:00,"BZN|DE-LU","PT60M",220.77,"EUR"
              13/05/2022 20:00 - 13/05/2022 21:00,"BZN|DE-LU","PT60M",231.09,"EUR"
              13/05/2022 21:00 - 13/05/2022 22:00,"BZN|DE-LU","PT60M",229.00,"EUR"
              13/05/2022 22:00 - 13/05/2022 23:00,"BZN|DE-LU","PT60M",220.36,"EUR"
              13/05/2022 23:00 - 14/05/2022 00:00,"BZN|DE-LU","PT60M",196.57,"EUR"
              14/05/2022 00:00 - 14/05/2022 01:00,"BZN|DE-LU","PT60M",181.00,"EUR"
              14/05/2022 01:00 - 14/05/2022 02:00,"BZN|DE-LU","PT60M",158.66,"EUR"
              14/05/2022 02:00 - 14/05/2022 03:00,"BZN|DE-LU","PT60M",150.01,"EUR"
              14/05/2022 03:00 - 14/05/2022 04:00,"BZN|DE-LU","PT60M",133.90,"EUR"
              14/05/2022 04:00 - 14/05/2022 05:00,"BZN|DE-LU","PT60M",155.18,"EUR"
              14/05/2022 05:00 - 14/05/2022 06:00,"BZN|DE-LU","PT60M",168.99,"EUR"
              14/05/2022 06:00 - 14/05/2022 07:00,"BZN|DE-LU","PT60M",184.07,"EUR"
              14/05/2022 07:00 - 14/05/2022 08:00,"BZN|DE-LU","PT60M",194.30,"EUR"
              14/05/2022 08:00 - 14/05/2022 09:00,"BZN|DE-LU","PT60M",184.94,"EUR"
              14/05/2022 09:00 - 14/05/2022 10:00,"BZN|DE-LU","PT60M",160.00,"EUR"
              14/05/2022 10:00 - 14/05/2022 11:00,"BZN|DE-LU","PT60M",124.05,"EUR"
              14/05/2022 11:00 - 14/05/2022 12:00,"BZN|DE-LU","PT60M",89.46,"EUR"
              14/05/2022 12:00 - 14/05/2022 13:00,"BZN|DE-LU","PT60M",76.46,"EUR"
              14/05/2022 13:00 - 14/05/2022 14:00,"BZN|DE-LU","PT60M",20.11,"EUR"
              14/05/2022 14:00 - 14/05/2022 15:00,"BZN|DE-LU","PT60M",6.28,"EUR"
              14/05/2022 15:00 - 14/05/2022 16:00,"BZN|DE-LU","PT60M",55.98,"EUR"
              14/05/2022 16:00 - 14/05/2022 17:00,"BZN|DE-LU","PT60M",89.40,"EUR"
              14/05/2022 17:00 - 14/05/2022 18:00,"BZN|DE-LU","PT60M",162.02,"EUR"
              14/05/2022 18:00 - 14/05/2022 19:00,"BZN|DE-LU","PT60M",206.38,"EUR"
              14/05/2022 19:00 - 14/05/2022 20:00,"BZN|DE-LU","PT60M",225.00,"EUR"
              14/05/2022 20:00 - 14/05/2022 21:00,"BZN|DE-LU","PT60M",240.04,"EUR"
              14/05/2022 21:00 - 14/05/2022 22:00,"BZN|DE-LU","PT60M",241.87,"EUR"
              14/05/2022 22:00 - 14/05/2022 23:00,"BZN|DE-LU","PT60M",239.00,"EUR"
              14/05/2022 23:00 - 15/05/2022 00:00,"BZN|DE-LU","PT60M",224.15,"EUR"
              15/05/2022 00:00 - 15/05/2022 01:00,"BZN|DE-LU","PT60M",214.91,"EUR"
              15/05/2022 01:00 - 15/05/2022 02:00,"BZN|DE-LU","PT60M",196.35,"EUR"
              15/05/2022 02:00 - 15/05/2022 03:00,"BZN|DE-LU","PT60M",185.43,"EUR"
              15/05/2022 03:00 - 15/05/2022 04:00,"BZN|DE-LU","PT60M",174.15,"EUR"
              15/05/2022 04:00 - 15/05/2022 05:00,"BZN|DE-LU","PT60M",170.17,"EUR"
              15/05/2022 05:00 - 15/05/2022 06:00,"BZN|DE-LU","PT60M",170.25,"EUR"
              15/05/2022 06:00 - 15/05/2022 07:00,"BZN|DE-LU","PT60M",162.92,"EUR"
              15/05/2022 07:00 - 15/05/2022 08:00,"BZN|DE-LU","PT60M",158.57,"EUR"
              15/05/2022 08:00 - 15/05/2022 09:00,"BZN|DE-LU","PT60M",154.98,"EUR"
              15/05/2022 09:00 - 15/05/2022 10:00,"BZN|DE-LU","PT60M",110.60,"EUR"
              15/05/2022 10:00 - 15/05/2022 11:00,"BZN|DE-LU","PT60M",95.98,"EUR"
              15/05/2022 11:00 - 15/05/2022 12:00,"BZN|DE-LU","PT60M",90.00,"EUR"
              15/05/2022 12:00 - 15/05/2022 13:00,"BZN|DE-LU","PT60M",75.00,"EUR"
              15/05/2022 13:00 - 15/05/2022 14:00,"BZN|DE-LU","PT60M",45.35,"EUR"
              15/05/2022 14:00 - 15/05/2022 15:00,"BZN|DE-LU","PT60M",20.15,"EUR"
              15/05/2022 15:00 - 15/05/2022 16:00,"BZN|DE-LU","PT60M",39.58,"EUR"
              15/05/2022 16:00 - 15/05/2022 17:00,"BZN|DE-LU","PT60M",76.21,"EUR"
              15/05/2022 17:00 - 15/05/2022 18:00,"BZN|DE-LU","PT60M",133.33,"EUR"
              15/05/2022 18:00 - 15/05/2022 19:00,"BZN|DE-LU","PT60M",199.74,"EUR"
              15/05/2022 19:00 - 15/05/2022 20:00,"BZN|DE-LU","PT60M",226.11,"EUR"
              15/05/2022 20:00 - 15/05/2022 21:00,"BZN|DE-LU","PT60M",230.57,"EUR"
              15/05/2022 21:00 - 15/05/2022 22:00,"BZN|DE-LU","PT60M",226.18,"EUR"
              15/05/2022 22:00 - 15/05/2022 23:00,"BZN|DE-LU","PT60M",219.57,"EUR"
              15/05/2022 23:00 - 16/05/2022 00:00,"BZN|DE-LU","PT60M",200.50,"EUR"
              16/05/2022 00:00 - 16/05/2022 01:00,"BZN|DE-LU","PT60M",180.18,"EUR"
              16/05/2022 01:00 - 16/05/2022 02:00,"BZN|DE-LU","PT60M",169.06,"EUR"
              16/05/2022 02:00 - 16/05/2022 03:00,"BZN|DE-LU","PT60M",169.13,"EUR"
              16/05/2022 03:00 - 16/05/2022 04:00,"BZN|DE-LU","PT60M",169.89,"EUR"
              16/05/2022 04:00 - 16/05/2022 05:00,"BZN|DE-LU","PT60M",169.53,"EUR"
              16/05/2022 05:00 - 16/05/2022 06:00,"BZN|DE-LU","PT60M",182.04,"EUR"
              16/05/2022 06:00 - 16/05/2022 07:00,"BZN|DE-LU","PT60M",229.95,"EUR"
              16/05/2022 07:00 - 16/05/2022 08:00,"BZN|DE-LU","PT60M",248.08,"EUR"
              16/05/2022 08:00 - 16/05/2022 09:00,"BZN|DE-LU","PT60M",251.09,"EUR"
              16/05/2022 09:00 - 16/05/2022 10:00,"BZN|DE-LU","PT60M",231.08,"EUR"
              16/05/2022 10:00 - 16/05/2022 11:00,"BZN|DE-LU","PT60M",210.62,"EUR"
              16/05/2022 11:00 - 16/05/2022 12:00,"BZN|DE-LU","PT60M",199.68,"EUR"
              16/05/2022 12:00 - 16/05/2022 13:00,"BZN|DE-LU","PT60M",185.34,"EUR"
              16/05/2022 13:00 - 16/05/2022 14:00,"BZN|DE-LU","PT60M",182.33,"EUR"
              16/05/2022 14:00 - 16/05/2022 15:00,"BZN|DE-LU","PT60M",185.39,"EUR"
              16/05/2022 15:00 - 16/05/2022 16:00,"BZN|DE-LU","PT60M",186.26,"EUR"
              16/05/2022 16:00 - 16/05/2022 17:00,"BZN|DE-LU","PT60M",203.27,"EUR"
              16/05/2022 17:00 - 16/05/2022 18:00,"BZN|DE-LU","PT60M",219.17,"EUR"
              16/05/2022 18:00 - 16/05/2022 19:00,"BZN|DE-LU","PT60M",245.74,"EUR"
              16/05/2022 19:00 - 16/05/2022 20:00,"BZN|DE-LU","PT60M",276.31,"EUR"
              16/05/2022 20:00 - 16/05/2022 21:00,"BZN|DE-LU","PT60M",275.36,"EUR"
              16/05/2022 21:00 - 16/05/2022 22:00,"BZN|DE-LU","PT60M",259.90,"EUR"
              16/05/2022 22:00 - 16/05/2022 23:00,"BZN|DE-LU","PT60M",240.20,"EUR"
              16/05/2022 23:00 - 17/05/2022 00:00,"BZN|DE-LU","PT60M",208.38,"EUR"
              17/05/2022 00:00 - 17/05/2022 01:00,"BZN|DE-LU","PT60M",203.39,"EUR"
              17/05/2022 01:00 - 17/05/2022 02:00,"BZN|DE-LU","PT60M",195.94,"EUR"
              17/05/2022 02:00 - 17/05/2022 03:00,"BZN|DE-LU","PT60M",189.10,"EUR"
              17/05/2022 03:00 - 17/05/2022 04:00,"BZN|DE-LU","PT60M",185.05,"EUR"
              17/05/2022 04:00 - 17/05/2022 05:00,"BZN|DE-LU","PT60M",189.20,"EUR"
              17/05/2022 05:00 - 17/05/2022 06:00,"BZN|DE-LU","PT60M",202.24,"EUR"
              17/05/2022 06:00 - 17/05/2022 07:00,"BZN|DE-LU","PT60M",236.70,"EUR"
              17/05/2022 07:00 - 17/05/2022 08:00,"BZN|DE-LU","PT60M",264.89,"EUR"
              17/05/2022 08:00 - 17/05/2022 09:00,"BZN|DE-LU","PT60M",274.17,"EUR"
              17/05/2022 09:00 - 17/05/2022 10:00,"BZN|DE-LU","PT60M",244.91,"EUR"
              17/05/2022 10:00 - 17/05/2022 11:00,"BZN|DE-LU","PT60M",231.99,"EUR"
              17/05/2022 11:00 - 17/05/2022 12:00,"BZN|DE-LU","PT60M",216.29,"EUR"
              17/05/2022 12:00 - 17/05/2022 13:00,"BZN|DE-LU","PT60M",208.09,"EUR"
              17/05/2022 13:00 - 17/05/2022 14:00,"BZN|DE-LU","PT60M",197.46,"EUR"
              17/05/2022 14:00 - 17/05/2022 15:00,"BZN|DE-LU","PT60M",189.24,"EUR"
              17/05/2022 15:00 - 17/05/2022 16:00,"BZN|DE-LU","PT60M",187.97,"EUR"
              17/05/2022 16:00 - 17/05/2022 17:00,"BZN|DE-LU","PT60M",204.12,"EUR"
              17/05/2022 17:00 - 17/05/2022 18:00,"BZN|DE-LU","PT60M",237.13,"EUR"
              17/05/2022 18:00 - 17/05/2022 19:00,"BZN|DE-LU","PT60M",251.82,"EUR"
              17/05/2022 19:00 - 17/05/2022 20:00,"BZN|DE-LU","PT60M",290.00,"EUR"
              17/05/2022 20:00 - 17/05/2022 21:00,"BZN|DE-LU","PT60M",298.21,"EUR"
              17/05/2022 21:00 - 17/05/2022 22:00,"BZN|DE-LU","PT60M",265.88,"EUR"
              17/05/2022 22:00 - 17/05/2022 23:00,"BZN|DE-LU","PT60M",245.46,"EUR"
              17/05/2022 23:00 - 18/05/2022 00:00,"BZN|DE-LU","PT60M",208.73,"EUR"
              18/05/2022 00:00 - 18/05/2022 01:00,"BZN|DE-LU","PT60M",206.47,"EUR"
              18/05/2022 01:00 - 18/05/2022 02:00,"BZN|DE-LU","PT60M",187.89,"EUR"
              18/05/2022 02:00 - 18/05/2022 03:00,"BZN|DE-LU","PT60M",176.23,"EUR"
              18/05/2022 03:00 - 18/05/2022 04:00,"BZN|DE-LU","PT60M",170.98,"EUR"
              18/05/2022 04:00 - 18/05/2022 05:00,"BZN|DE-LU","PT60M",173.48,"EUR"
              18/05/2022 05:00 - 18/05/2022 06:00,"BZN|DE-LU","PT60M",179.61,"EUR"
              18/05/2022 06:00 - 18/05/2022 07:00,"BZN|DE-LU","PT60M",219.95,"EUR"
              18/05/2022 07:00 - 18/05/2022 08:00,"BZN|DE-LU","PT60M",247.60,"EUR"
              18/05/2022 08:00 - 18/05/2022 09:00,"BZN|DE-LU","PT60M",241.29,"EUR"
              18/05/2022 09:00 - 18/05/2022 10:00,"BZN|DE-LU","PT60M",211.07,"EUR"
              18/05/2022 10:00 - 18/05/2022 11:00,"BZN|DE-LU","PT60M",179.17,"EUR"
              18/05/2022 11:00 - 18/05/2022 12:00,"BZN|DE-LU","PT60M",174.90,"EUR"
              18/05/2022 12:00 - 18/05/2022 13:00,"BZN|DE-LU","PT60M",179.94,"EUR"
              18/05/2022 13:00 - 18/05/2022 14:00,"BZN|DE-LU","PT60M",177.03,"EUR"
              18/05/2022 14:00 - 18/05/2022 15:00,"BZN|DE-LU","PT60M",176.71,"EUR"
              18/05/2022 15:00 - 18/05/2022 16:00,"BZN|DE-LU","PT60M",178.90,"EUR"
              18/05/2022 16:00 - 18/05/2022 17:00,"BZN|DE-LU","PT60M",194.94,"EUR"
              18/05/2022 17:00 - 18/05/2022 18:00,"BZN|DE-LU","PT60M",216.84,"EUR"
              18/05/2022 18:00 - 18/05/2022 19:00,"BZN|DE-LU","PT60M",241.20,"EUR"
              18/05/2022 19:00 - 18/05/2022 20:00,"BZN|DE-LU","PT60M",286.99,"EUR"
              18/05/2022 20:00 - 18/05/2022 21:00,"BZN|DE-LU","PT60M",280.00,"EUR"
              18/05/2022 21:00 - 18/05/2022 22:00,"BZN|DE-LU","PT60M",245.88,"EUR"
              18/05/2022 22:00 - 18/05/2022 23:00,"BZN|DE-LU","PT60M",225.73,"EUR"
              18/05/2022 23:00 - 19/05/2022 00:00,"BZN|DE-LU","PT60M",194.47,"EUR"
              19/05/2022 00:00 - 19/05/2022 01:00,"BZN|DE-LU","PT60M",196.96,"EUR"
              19/05/2022 01:00 - 19/05/2022 02:00,"BZN|DE-LU","PT60M",185.01,"EUR"
              19/05/2022 02:00 - 19/05/2022 03:00,"BZN|DE-LU","PT60M",179.94,"EUR"
              19/05/2022 03:00 - 19/05/2022 04:00,"BZN|DE-LU","PT60M",176.27,"EUR"
              19/05/2022 04:00 - 19/05/2022 05:00,"BZN|DE-LU","PT60M",177.98,"EUR"
              19/05/2022 05:00 - 19/05/2022 06:00,"BZN|DE-LU","PT60M",185.06,"EUR"
              19/05/2022 06:00 - 19/05/2022 07:00,"BZN|DE-LU","PT60M",222.33,"EUR"
              19/05/2022 07:00 - 19/05/2022 08:00,"BZN|DE-LU","PT60M",250.04,"EUR"
              19/05/2022 08:00 - 19/05/2022 09:00,"BZN|DE-LU","PT60M",249.31,"EUR"
              19/05/2022 09:00 - 19/05/2022 10:00,"BZN|DE-LU","PT60M",229.93,"EUR"
              19/05/2022 10:00 - 19/05/2022 11:00,"BZN|DE-LU","PT60M",198.22,"EUR"
              19/05/2022 11:00 - 19/05/2022 12:00,"BZN|DE-LU","PT60M",183.99,"EUR"
              19/05/2022 12:00 - 19/05/2022 13:00,"BZN|DE-LU","PT60M",182.96,"EUR"
              19/05/2022 13:00 - 19/05/2022 14:00,"BZN|DE-LU","PT60M",180.80,"EUR"
              19/05/2022 14:00 - 19/05/2022 15:00,"BZN|DE-LU","PT60M",176.20,"EUR"
              19/05/2022 15:00 - 19/05/2022 16:00,"BZN|DE-LU","PT60M",185.09,"EUR"
              19/05/2022 16:00 - 19/05/2022 17:00,"BZN|DE-LU","PT60M",198.96,"EUR"
              19/05/2022 17:00 - 19/05/2022 18:00,"BZN|DE-LU","PT60M",224.02,"EUR"
              19/05/2022 18:00 - 19/05/2022 19:00,"BZN|DE-LU","PT60M",232.99,"EUR"
              19/05/2022 19:00 - 19/05/2022 20:00,"BZN|DE-LU","PT60M",269.27,"EUR"
              19/05/2022 20:00 - 19/05/2022 21:00,"BZN|DE-LU","PT60M",273.40,"EUR"
              19/05/2022 21:00 - 19/05/2022 22:00,"BZN|DE-LU","PT60M",253.00,"EUR"
              19/05/2022 22:00 - 19/05/2022 23:00,"BZN|DE-LU","PT60M",234.38,"EUR"
              19/05/2022 23:00 - 20/05/2022 00:00,"BZN|DE-LU","PT60M",213.31,"EUR"
              20/05/2022 00:00 - 20/05/2022 01:00,"BZN|DE-LU","PT60M",211.10,"EUR"
              20/05/2022 01:00 - 20/05/2022 02:00,"BZN|DE-LU","PT60M",195.98,"EUR"
              20/05/2022 02:00 - 20/05/2022 03:00,"BZN|DE-LU","PT60M",189.56,"EUR"
              20/05/2022 03:00 - 20/05/2022 04:00,"BZN|DE-LU","PT60M",188.00,"EUR"
              20/05/2022 04:00 - 20/05/2022 05:00,"BZN|DE-LU","PT60M",189.56,"EUR"
              20/05/2022 05:00 - 20/05/2022 06:00,"BZN|DE-LU","PT60M",208.62,"EUR"
              20/05/2022 06:00 - 20/05/2022 07:00,"BZN|DE-LU","PT60M",237.24,"EUR"
              20/05/2022 07:00 - 20/05/2022 08:00,"BZN|DE-LU","PT60M",263.32,"EUR"
              20/05/2022 08:00 - 20/05/2022 09:00,"BZN|DE-LU","PT60M",250.00,"EUR"
              20/05/2022 09:00 - 20/05/2022 10:00,"BZN|DE-LU","PT60M",224.00,"EUR"
              20/05/2022 10:00 - 20/05/2022 11:00,"BZN|DE-LU","PT60M",204.97,"EUR"
              20/05/2022 11:00 - 20/05/2022 12:00,"BZN|DE-LU","PT60M",201.60,"EUR"
              20/05/2022 12:00 - 20/05/2022 13:00,"BZN|DE-LU","PT60M",197.40,"EUR"
              20/05/2022 13:00 - 20/05/2022 14:00,"BZN|DE-LU","PT60M",190.07,"EUR"
              20/05/2022 14:00 - 20/05/2022 15:00,"BZN|DE-LU","PT60M",185.33,"EUR"
              20/05/2022 15:00 - 20/05/2022 16:00,"BZN|DE-LU","PT60M",189.26,"EUR"
              20/05/2022 16:00 - 20/05/2022 17:00,"BZN|DE-LU","PT60M",190.00,"EUR"
              20/05/2022 17:00 - 20/05/2022 18:00,"BZN|DE-LU","PT60M",216.30,"EUR"
              20/05/2022 18:00 - 20/05/2022 19:00,"BZN|DE-LU","PT60M",227.70,"EUR"
              20/05/2022 19:00 - 20/05/2022 20:00,"BZN|DE-LU","PT60M",230.99,"EUR"
              20/05/2022 20:00 - 20/05/2022 21:00,"BZN|DE-LU","PT60M",231.03,"EUR"
              20/05/2022 21:00 - 20/05/2022 22:00,"BZN|DE-LU","PT60M",218.03,"EUR"
              20/05/2022 22:00 - 20/05/2022 23:00,"BZN|DE-LU","PT60M",205.27,"EUR"
              20/05/2022 23:00 - 21/05/2022 00:00,"BZN|DE-LU","PT60M",176.30,"EUR"
              21/05/2022 00:00 - 21/05/2022 01:00,"BZN|DE-LU","PT60M",134.15,"EUR"
              21/05/2022 01:00 - 21/05/2022 02:00,"BZN|DE-LU","PT60M",125.30,"EUR"
              21/05/2022 02:00 - 21/05/2022 03:00,"BZN|DE-LU","PT60M",96.29,"EUR"
              21/05/2022 03:00 - 21/05/2022 04:00,"BZN|DE-LU","PT60M",94.66,"EUR"
              21/05/2022 04:00 - 21/05/2022 05:00,"BZN|DE-LU","PT60M",91.76,"EUR"
              21/05/2022 05:00 - 21/05/2022 06:00,"BZN|DE-LU","PT60M",90.01,"EUR"
              21/05/2022 06:00 - 21/05/2022 07:00,"BZN|DE-LU","PT60M",105.14,"EUR"
              21/05/2022 07:00 - 21/05/2022 08:00,"BZN|DE-LU","PT60M",118.90,"EUR"
              21/05/2022 08:00 - 21/05/2022 09:00,"BZN|DE-LU","PT60M",110.80,"EUR"
              21/05/2022 09:00 - 21/05/2022 10:00,"BZN|DE-LU","PT60M",83.93,"EUR"
              21/05/2022 10:00 - 21/05/2022 11:00,"BZN|DE-LU","PT60M",74.99,"EUR"
              21/05/2022 11:00 - 21/05/2022 12:00,"BZN|DE-LU","PT60M",14.19,"EUR"
              21/05/2022 12:00 - 21/05/2022 13:00,"BZN|DE-LU","PT60M",0.48,"EUR"
              21/05/2022 13:00 - 21/05/2022 14:00,"BZN|DE-LU","PT60M",-0.06,"EUR"
              21/05/2022 14:00 - 21/05/2022 15:00,"BZN|DE-LU","PT60M",-0.09,"EUR"
              21/05/2022 15:00 - 21/05/2022 16:00,"BZN|DE-LU","PT60M",0.01,"EUR"
              21/05/2022 16:00 - 21/05/2022 17:00,"BZN|DE-LU","PT60M",11.01,"EUR"
              21/05/2022 17:00 - 21/05/2022 18:00,"BZN|DE-LU","PT60M",81.49,"EUR"
              21/05/2022 18:00 - 21/05/2022 19:00,"BZN|DE-LU","PT60M",161.27,"EUR"
              21/05/2022 19:00 - 21/05/2022 20:00,"BZN|DE-LU","PT60M",201.00,"EUR"
              21/05/2022 20:00 - 21/05/2022 21:00,"BZN|DE-LU","PT60M",219.32,"EUR"
              21/05/2022 21:00 - 21/05/2022 22:00,"BZN|DE-LU","PT60M",228.11,"EUR"
              21/05/2022 22:00 - 21/05/2022 23:00,"BZN|DE-LU","PT60M",223.85,"EUR"
              21/05/2022 23:00 - 22/05/2022 00:00,"BZN|DE-LU","PT60M",214.18,"EUR"
              22/05/2022 00:00 - 22/05/2022 01:00,"BZN|DE-LU","PT60M",186.58,"EUR"
              22/05/2022 01:00 - 22/05/2022 02:00,"BZN|DE-LU","PT60M",179.40,"EUR"
              22/05/2022 02:00 - 22/05/2022 03:00,"BZN|DE-LU","PT60M",172.50,"EUR"
              22/05/2022 03:00 - 22/05/2022 04:00,"BZN|DE-LU","PT60M",170.00,"EUR"
              22/05/2022 04:00 - 22/05/2022 05:00,"BZN|DE-LU","PT60M",171.00,"EUR"
              22/05/2022 05:00 - 22/05/2022 06:00,"BZN|DE-LU","PT60M",169.91,"EUR"
              22/05/2022 06:00 - 22/05/2022 07:00,"BZN|DE-LU","PT60M",166.96,"EUR"
              22/05/2022 07:00 - 22/05/2022 08:00,"BZN|DE-LU","PT60M",166.88,"EUR"
              22/05/2022 08:00 - 22/05/2022 09:00,"BZN|DE-LU","PT60M",160.00,"EUR"
              22/05/2022 09:00 - 22/05/2022 10:00,"BZN|DE-LU","PT60M",149.96,"EUR"
              22/05/2022 10:00 - 22/05/2022 11:00,"BZN|DE-LU","PT60M",138.29,"EUR"
              22/05/2022 11:00 - 22/05/2022 12:00,"BZN|DE-LU","PT60M",138.25,"EUR"
              22/05/2022 12:00 - 22/05/2022 13:00,"BZN|DE-LU","PT60M",136.95,"EUR"
              22/05/2022 13:00 - 22/05/2022 14:00,"BZN|DE-LU","PT60M",109.92,"EUR"
              22/05/2022 14:00 - 22/05/2022 15:00,"BZN|DE-LU","PT60M",101.40,"EUR"
              22/05/2022 15:00 - 22/05/2022 16:00,"BZN|DE-LU","PT60M",103.70,"EUR"
              22/05/2022 16:00 - 22/05/2022 17:00,"BZN|DE-LU","PT60M",133.19,"EUR"
              22/05/2022 17:00 - 22/05/2022 18:00,"BZN|DE-LU","PT60M",156.62,"EUR"
              22/05/2022 18:00 - 22/05/2022 19:00,"BZN|DE-LU","PT60M",195.29,"EUR"
              22/05/2022 19:00 - 22/05/2022 20:00,"BZN|DE-LU","PT60M",213.37,"EUR"
              22/05/2022 20:00 - 22/05/2022 21:00,"BZN|DE-LU","PT60M",225.55,"EUR"
              22/05/2022 21:00 - 22/05/2022 22:00,"BZN|DE-LU","PT60M",227.90,"EUR"
              22/05/2022 22:00 - 22/05/2022 23:00,"BZN|DE-LU","PT60M",219.91,"EUR"
              22/05/2022 23:00 - 23/05/2022 00:00,"BZN|DE-LU","PT60M",191.24,"EUR"
              23/05/2022 00:00 - 23/05/2022 01:00,"BZN|DE-LU","PT60M",175.89,"EUR"
              23/05/2022 01:00 - 23/05/2022 02:00,"BZN|DE-LU","PT60M",164.57,"EUR"
              23/05/2022 02:00 - 23/05/2022 03:00,"BZN|DE-LU","PT60M",158.75,"EUR"
              23/05/2022 03:00 - 23/05/2022 04:00,"BZN|DE-LU","PT60M",155.07,"EUR"
              23/05/2022 04:00 - 23/05/2022 05:00,"BZN|DE-LU","PT60M",158.20,"EUR"
              23/05/2022 05:00 - 23/05/2022 06:00,"BZN|DE-LU","PT60M",172.54,"EUR"
              23/05/2022 06:00 - 23/05/2022 07:00,"BZN|DE-LU","PT60M",202.70,"EUR"
              23/05/2022 07:00 - 23/05/2022 08:00,"BZN|DE-LU","PT60M",224.96,"EUR"
              23/05/2022 08:00 - 23/05/2022 09:00,"BZN|DE-LU","PT60M",230.02,"EUR"
              23/05/2022 09:00 - 23/05/2022 10:00,"BZN|DE-LU","PT60M",220.97,"EUR"
              23/05/2022 10:00 - 23/05/2022 11:00,"BZN|DE-LU","PT60M",217.19,"EUR"
              23/05/2022 11:00 - 23/05/2022 12:00,"BZN|DE-LU","PT60M",202.68,"EUR"
              23/05/2022 12:00 - 23/05/2022 13:00,"BZN|DE-LU","PT60M",188.88,"EUR"
              23/05/2022 13:00 - 23/05/2022 14:00,"BZN|DE-LU","PT60M",171.73,"EUR"
              23/05/2022 14:00 - 23/05/2022 15:00,"BZN|DE-LU","PT60M",171.63,"EUR"
              23/05/2022 15:00 - 23/05/2022 16:00,"BZN|DE-LU","PT60M",170.88,"EUR"
              23/05/2022 16:00 - 23/05/2022 17:00,"BZN|DE-LU","PT60M",175.25,"EUR"
              23/05/2022 17:00 - 23/05/2022 18:00,"BZN|DE-LU","PT60M",197.10,"EUR"
