"Time","EDM: Balance"
"1657303200000","-2125.6041666666665"
"1657306800000","-8206.833333333334"
"1657310400000","-13691.395833333334"
"1657314000000","-14100.729166666666"
"1657317600000","-13700.979166666666"
"1657321200000","-14148.354166666666"
"1657324800000","-13492.020833333334"
"1657328400000","-13493.541666666666"
"1657332000000","-13315.208333333334"
"1657335600000","-13478.291666666666"
"1657339200000","-11142.1875"
"1657342800000","-5322.3125"
"1657346400000","-1716.3958333333333"
"1657350000000","1340.9583333333333"
"1657353600000","5374.583333333333"
"1657357200000","18086.104166666668"
"1657360800000","26013.458333333332"
"1657364400000","20888.104166666668"
"1657368000000","19046.9375"
"1657371600000","14439.729166666666"
"1657375200000","7514.979166666667"
"1657378800000","9021.916666666666"
"1657382400000","1333.7916666666667"
"1657386000000","70.875"
"1657389600000","-1362.4583333333333"
"1657393200000","-6415.166666666667"
"1657396800000","-12263.208333333334"
"1657400400000","-14130.604166666666"
"1657404000000","-15949.0625"
"1657407600000","-14287.270833333334"
"1657411200000","-13948.166666666666"
"1657414800000","-14064.833333333334"
"1657418400000","-15884.291666666666"
"1657422000000","-13839.8125"
"1657425600000","-11827.833333333334"
"1657429200000","-7741.833333333333"
"1657432800000","-1670.8541666666667"
"1657436400000","786.4583333333334"
"1657440000000","3308.1041666666665"
"1657443600000","10387.3125"
"1657447200000","15533.583333333334"
"1657450800000","30325.645833333332"
"1657454400000","25133.520833333332"
"1657458000000","11213.270833333334"
"1657461600000","16241.041666666666"
"1657465200000","560.4583333333334"
"1657468800000","2868.8958333333335"
"1657472400000","-164.72916666666666"
"1657476000000","-739.4791666666666"
"1657479600000","-7797.270833333333"
"1657483200000","-12043.6875"
"1657486800000","-13829.604166666666"
"1657490400000","-14965.458333333334"
"1657494000000","-14439.125"
"1657497600000","-13826.541666666666"
"1657501200000","-13769.458333333334"
"1657504800000","-14808.25"
"1657508400000","-14612.708333333334"
"1657512000000","-12548.729166666666"
"1657515600000","-10899.1875"
"1657519200000","-8909"
"1657522800000","-219.47916666666666"
"1657526400000","2720.6066945606694"
"1657530000000","2543.9375"
"1657533600000","3949.6041666666665"
"1657537200000","3516.2291666666665"
"1657540800000","1725.2291666666667"
"1657544400000","4277.020833333333"
"1657548000000","1533.0962343096235"
"1657551600000","-343.2083333333333"
"1657555200000","119.8125"
"1657558800000","-816.75"
"1657562400000","-12971.610878661088"
"1657566000000","-16398.479166666668"
"1657569600000","-15524.166666666666"
"1657573200000","-14973.729166666666"
"1657576800000","-14693.979166666666"
"1657580400000","-15788.604166666666"
"1657584000000","-15385.708333333334"
"1657587600000","-14186.895833333334"
"1657591200000","-14931.3125"
"1657594800000","-16041.1875"
"1657598400000","-14025.208333333334"
"1657602000000","-9021.229166666666"
"1657605600000","-4917.887029288703"
"1657609200000","80.875"
"1657612800000","1818.6192468619247"
"1657616400000","6907.104166666667"
"1657620000000","14421.604166666666"
"1657623600000","15247.104166666666"
"1657627200000","17026.208333333332"
"1657630800000","13035.666666666666"
"1657634400000","9025.125"
"1657638000000","4035.9375"
"1657641600000","16.113445378151262"
"1657645200000","-1605.2916666666667"
"1657648800000","-5304.708333333333"
"1657652400000","-11737.72340425532"
"1657656000000","-15638.583333333334"
"1657659600000","-14902.479166666666"
"1657663200000","-14085.302083333334"
"1657666800000","-13943.645833333334"
"1657670400000","-15515.3125"
