"Time","PVGen"
"2022-07-07 13:00:00","12.1 kW"
"2022-07-07 14:00:00","21.2 kW"
"2022-07-07 15:00:00","14.4 kW"
"2022-07-07 16:00:00","17.6 kW"
"2022-07-07 17:00:00","18.5 kW"
"2022-07-07 18:00:00","6.59 kW"
"2022-07-07 19:00:00","3.27 kW"
"2022-07-07 20:00:00","2.24 kW"
"2022-07-07 21:00:00","160 W"
"2022-07-07 22:00:00","0 W"
"2022-07-07 23:00:00","0 W"
"2022-07-08 00:00:00","0 W"
"2022-07-08 01:00:00","0 W"
"2022-07-08 02:00:00","0 W"
"2022-07-08 03:00:00","0 W"
"2022-07-08 04:00:00","0 W"
"2022-07-08 05:00:00","66.1 W"
"2022-07-08 06:00:00","2.64 kW"
"2022-07-08 07:00:00","8.56 kW"
"2022-07-08 08:00:00","18.6 kW"
"2022-07-08 09:00:00","29.9 kW"
"2022-07-08 10:00:00","25.6 kW"
"2022-07-08 11:00:00","40.4 kW"
"2022-07-08 12:00:00","45.9 kW"
"2022-07-08 13:00:00","47.2 kW"
"2022-07-08 14:00:00","46.0 kW"
"2022-07-08 15:00:00","42.2 kW"
"2022-07-08 16:00:00","36.6 kW"
"2022-07-08 17:00:00","28.8 kW"
"2022-07-08 18:00:00","19.6 kW"
"2022-07-08 19:00:00","10.7 kW"
"2022-07-08 20:00:00","3.32 kW"
"2022-07-08 21:00:00","125 W"
"2022-07-08 22:00:00","0 W"
"2022-07-08 23:00:00","0 W"
"2022-07-09 00:00:00","0 W"
"2022-07-09 01:00:00","0 W"
"2022-07-09 02:00:00","0 W"
"2022-07-09 03:00:00","0 W"
"2022-07-09 04:00:00","0 W"
"2022-07-09 05:00:00","19.8 W"
"2022-07-09 06:00:00","2.57 kW"
"2022-07-09 07:00:00","8.05 kW"
"2022-07-09 08:00:00","16.4 kW"
"2022-07-09 09:00:00","28.0 kW"
"2022-07-09 10:00:00","35.6 kW"
"2022-07-09 11:00:00","42.2 kW"
"2022-07-09 12:00:00","43.7 kW"
"2022-07-09 13:00:00","36.2 kW"
"2022-07-09 14:00:00","35.0 kW"
"2022-07-09 15:00:00","31.4 kW"
"2022-07-09 16:00:00","21.8 kW"
"2022-07-09 17:00:00","27.2 kW"
"2022-07-09 18:00:00","14.1 kW"
"2022-07-09 19:00:00","9.45 kW"
"2022-07-09 20:00:00","1.20 kW"
"2022-07-09 21:00:00","0 W"
"2022-07-09 22:00:00","0 W"
"2022-07-09 23:00:00","0 W"
"2022-07-10 00:00:00","0 W"
"2022-07-10 01:00:00","0 W"
"2022-07-10 02:00:00","0 W"
"2022-07-10 03:00:00","0 W"
"2022-07-10 04:00:00","0 W"
"2022-07-10 05:00:00","50.1 W"
"2022-07-10 06:00:00","2.44 kW"
"2022-07-10 07:00:00","8.29 kW"
"2022-07-10 08:00:00","12.8 kW"
"2022-07-10 09:00:00","18.1 kW"
"2022-07-10 10:00:00","23.4 kW"
"2022-07-10 11:00:00","38.3 kW"
"2022-07-10 12:00:00","46.3 kW"
"2022-07-10 13:00:00","48.2 kW"
"2022-07-10 14:00:00","41.6 kW"
"2022-07-10 15:00:00","26.4 kW"
"2022-07-10 16:00:00","31.6 kW"
"2022-07-10 17:00:00","14.6 kW"
"2022-07-10 18:00:00","16.9 kW"
"2022-07-10 19:00:00","5.90 kW"
"2022-07-10 20:00:00","2.57 kW"
"2022-07-10 21:00:00","98.0 W"
"2022-07-10 22:00:00","0 W"
"2022-07-10 23:00:00","0 W"
"2022-07-11 00:00:00","0 W"
"2022-07-11 01:00:00","0 W"
"2022-07-11 02:00:00","0 W"
"2022-07-11 03:00:00","0 W"
"2022-07-11 04:00:00","0 W"
"2022-07-11 05:00:00","37.7 W"
"2022-07-11 06:00:00","2.26 kW"
"2022-07-11 07:00:00","6.52 kW"
"2022-07-11 08:00:00","11.7 kW"
"2022-07-11 09:00:00","27.7 kW"
"2022-07-11 10:00:00","29.7 kW"
"2022-07-11 11:00:00","26.5 kW"
"2022-07-11 12:00:00","31.1 kW"
"2022-07-11 13:00:00","34.1 kW"
"2022-07-11 14:00:00","27.6 kW"
"2022-07-11 15:00:00","34.1 kW"
"2022-07-11 16:00:00","23.3 kW"
"2022-07-11 17:00:00","19.0 kW"
"2022-07-11 18:00:00","20.5 kW"
"2022-07-11 19:00:00","12.6 kW"
"2022-07-11 20:00:00","3.14 kW"
"2022-07-11 21:00:00","294 W"
"2022-07-11 22:00:00","0 W"
"2022-07-11 23:00:00","0 W"
"2022-07-12 00:00:00","0 W"
"2022-07-12 01:00:00","0 W"
"2022-07-12 02:00:00","0 W"
"2022-07-12 03:00:00","0 W"
"2022-07-12 04:00:00","0 W"
"2022-07-12 05:00:00","65.8 W"
"2022-07-12 06:00:00","2.32 kW"
"2022-07-12 07:00:00","7.92 kW"
"2022-07-12 08:00:00","17.2 kW"
"2022-07-12 09:00:00","28.4 kW"
"2022-07-12 10:00:00","37.6 kW"
"2022-07-12 11:00:00","42.7 kW"
"2022-07-12 12:00:00","45.2 kW"
"2022-07-12 13:00:00","46.1 kW"
"2022-07-12 14:00:00","44.3 kW"
"2022-07-12 15:00:00","40.6 kW"
"2022-07-12 16:00:00","35.2 kW"
"2022-07-12 17:00:00","27.7 kW"
"2022-07-12 18:00:00","16.2 kW"
"2022-07-12 19:00:00","8.57 kW"
"2022-07-12 20:00:00","2.74 kW"
"2022-07-12 21:00:00","115 W"
"2022-07-12 22:00:00","0 W"
"2022-07-12 23:00:00","0 W"
"2022-07-13 00:00:00","0 W"
"2022-07-13 01:00:00","0 W"
"2022-07-13 02:00:00","0 W"
"2022-07-13 03:00:00","0 W"
"2022-07-13 04:00:00","0 W"
"2022-07-13 05:00:00","0 W"
"2022-07-13 06:00:00","2.53 kW"
"2022-07-13 07:00:00","6.02 kW"
"2022-07-13 08:00:00","16.0 kW"
"2022-07-13 09:00:00","20.9 kW"
"2022-07-13 10:00:00","34.5 kW"
"2022-07-13 11:00:00","39.5 kW"
"2022-07-13 12:00:00","38.6 kW"
"2022-07-13 13:00:00","41.9 kW"
"2022-07-13 14:00:00","26.0 kW"
"2022-07-13 15:00:00","13.1 kW"
"2022-07-13 16:00:00","18.3 kW"
"2022-07-13 17:00:00","17.6 kW"
"2022-07-13 18:00:00","18.1 kW"
"2022-07-13 19:00:00","8.79 kW"
"2022-07-13 20:00:00","3.07 kW"
"2022-07-13 21:00:00","132 W"
"2022-07-13 22:00:00","0 W"
"2022-07-13 23:00:00","0 W"
"2022-07-14 00:00:00","0 W"
"2022-07-14 01:00:00","0 W"
"2022-07-14 02:00:00","0 W"
"2022-07-14 03:00:00","0 W"
"2022-07-14 04:00:00","0 W"
"2022-07-14 05:00:00","12.3 W"
"2022-07-14 06:00:00","2.21 kW"
"2022-07-14 07:00:00","6.83 kW"
"2022-07-14 08:00:00","14.9 kW"
"2022-07-14 09:00:00","25.7 kW"
"2022-07-14 10:00:00","33.1 kW"
"2022-07-14 11:00:00","37.0 kW"
"2022-07-14 12:00:00","36.3 kW"
"2022-07-14 13:00:00","46.3 kW"
"2022-07-14 14:00:00","34.0 kW"
"2022-07-14 15:00:00","23.3 kW"
"2022-07-14 16:00:00","17.1 kW"
"2022-07-14 17:00:00","21.7 kW"
"2022-07-14 18:00:00","13.6 kW"
"2022-07-14 19:00:00","8.17 kW"
"2022-07-14 20:00:00","2.88 kW"
"2022-07-14 21:00:00","101 W"
"2022-07-14 22:00:00","0 W"
"2022-07-14 23:00:00","0 W"
"2022-07-15 00:00:00","0 W"
"2022-07-15 01:00:00","0 W"
"2022-07-15 02:00:00","0 W"
"2022-07-15 03:00:00","0 W"
"2022-07-15 04:00:00","0 W"
"2022-07-15 05:00:00","149 W"
"2022-07-15 06:00:00","2.53 kW"
"2022-07-15 07:00:00","7.35 kW"
"2022-07-15 08:00:00","16.8 kW"
"2022-07-15 09:00:00","27.7 kW"
"2022-07-15 10:00:00","36.4 kW"
"2022-07-15 11:00:00","41.9 kW"
"2022-07-15 12:00:00","45.0 kW"
"2022-07-15 13:00:00","44.2 kW"
"2022-07-15 14:00:00","42.5 kW"
"2022-07-15 15:00:00","36.3 kW"
"2022-07-15 16:00:00","35.7 kW"
"2022-07-15 17:00:00","27.3 kW"
"2022-07-15 18:00:00","18.4 kW"
"2022-07-15 19:00:00","9.75 kW"
"2022-07-15 20:00:00","2.81 kW"
"2022-07-15 21:00:00","105 W"
"2022-07-15 22:00:00","0 W"
"2022-07-15 23:00:00","0 W"
"2022-07-16 00:00:00","0 W"
"2022-07-16 01:00:00","0 W"
"2022-07-16 02:00:00","0 W"
"2022-07-16 03:00:00","0 W"
"2022-07-16 04:00:00","0 W"
"2022-07-16 05:00:00","2.05 W"
"2022-07-16 06:00:00","2.07 kW"
"2022-07-16 07:00:00","7.37 kW"
"2022-07-16 08:00:00","16.6 kW"
"2022-07-16 09:00:00","27.6 kW"
"2022-07-16 10:00:00","36.1 kW"
"2022-07-16 11:00:00","41.6 kW"
"2022-07-16 12:00:00","44.4 kW"
"2022-07-16 13:00:00","45.9 kW"
"2022-07-16 14:00:00","39.5 kW"
"2022-07-16 15:00:00","31.7 kW"
"2022-07-16 16:00:00","34.9 kW"
"2022-07-16 17:00:00","27.2 kW"
"2022-07-16 18:00:00","18.3 kW"
"2022-07-16 19:00:00","9.77 kW"
"2022-07-16 20:00:00","2.79 kW"
"2022-07-16 21:00:00","149 W"
"2022-07-16 22:00:00","0 W"
"2022-07-16 23:00:00","0 W"
"2022-07-17 00:00:00","0 W"
"2022-07-17 01:00:00","0 W"
"2022-07-17 02:00:00","0 W"
"2022-07-17 03:00:00","0 W"
"2022-07-17 04:00:00","0 W"
"2022-07-17 05:00:00","0 W"
"2022-07-17 06:00:00","1.91 kW"
"2022-07-17 07:00:00","7.31 kW"
"2022-07-17 08:00:00","16.7 kW"
"2022-07-17 09:00:00","27.8 kW"
"2022-07-17 10:00:00","36.2 kW"
"2022-07-17 11:00:00","41.7 kW"
"2022-07-17 12:00:00","44.6 kW"
"2022-07-17 13:00:00","45.3 kW"
"2022-07-17 14:00:00","43.4 kW"
"2022-07-17 15:00:00","39.7 kW"
"2022-07-17 16:00:00","34.2 kW"
"2022-07-17 17:00:00","27.0 kW"
"2022-07-17 18:00:00","18.2 kW"
"2022-07-17 19:00:00","9.75 kW"
"2022-07-17 20:00:00","2.83 kW"
"2022-07-17 21:00:00","41.1 W"
"2022-07-17 22:00:00","0 W"
"2022-07-17 23:00:00","0 W"
"2022-07-18 00:00:00","0 W"
"2022-07-18 01:00:00","0 W"
"2022-07-18 02:00:00","0 W"
"2022-07-18 03:00:00","0 W"
"2022-07-18 04:00:00","0 W"
"2022-07-18 05:00:00","12.0 W"
"2022-07-18 06:00:00","2.27 kW"
"2022-07-18 07:00:00","7.65 kW"
"2022-07-18 08:00:00","15.3 kW"
"2022-07-18 09:00:00","26.8 kW"
"2022-07-18 10:00:00","34.8 kW"
"2022-07-18 11:00:00","39.8 kW"
"2022-07-18 12:00:00","42.8 kW"
"2022-07-18 13:00:00","43.7 kW"
"2022-07-18 14:00:00","41.3 kW"
"2022-07-18 15:00:00","37.6 kW"
"2022-07-18 16:00:00","33.1 kW"
"2022-07-18 17:00:00","25.1 kW"
"2022-07-18 18:00:00","17.8 kW"
"2022-07-18 19:00:00","9.86 kW"
"2022-07-18 20:00:00","2.96 kW"
"2022-07-18 21:00:00","97.9 W"
"2022-07-18 22:00:00","0 W"
"2022-07-18 23:00:00","0 W"
"2022-07-19 00:00:00","0 W"
"2022-07-19 01:00:00","0 W"
"2022-07-19 02:00:00","0 W"
"2022-07-19 03:00:00","0 W"
"2022-07-19 04:00:00","0 W"
"2022-07-19 05:00:00","0 W"
"2022-07-19 06:00:00","1.75 kW"
"2022-07-19 07:00:00","6.94 kW"
"2022-07-19 08:00:00","15.9 kW"
"2022-07-19 09:00:00","26.6 kW"
"2022-07-19 10:00:00","35.1 kW"
"2022-07-19 11:00:00","40.4 kW"
"2022-07-19 12:00:00","43.6 kW"
"2022-07-19 13:00:00","44.5 kW"
"2022-07-19 14:00:00","42.8 kW"
"2022-07-19 15:00:00","39.2 kW"
"2022-07-19 16:00:00","33.9 kW"
"2022-07-19 17:00:00","26.2 kW"
"2022-07-19 18:00:00","17.5 kW"
"2022-07-19 19:00:00","9.12 kW"
"2022-07-19 20:00:00","2.67 kW"
"2022-07-19 21:00:00","61.9 W"
"2022-07-19 22:00:00","0 W"
"2022-07-19 23:00:00","0 W"
"2022-07-20 00:00:00","0 W"
"2022-07-20 01:00:00","0 W"
"2022-07-20 02:00:00","0 W"
"2022-07-20 03:00:00","0 W"
"2022-07-20 04:00:00","0 W"
"2022-07-20 05:00:00","0 W"
"2022-07-20 06:00:00","1.68 kW"
"2022-07-20 07:00:00","6.62 kW"
"2022-07-20 08:00:00","14.5 kW"
"2022-07-20 09:00:00","24.8 kW"
"2022-07-20 10:00:00","32.5 kW"
"2022-07-20 11:00:00","37.4 kW"
"2022-07-20 12:00:00","40.4 kW"
"2022-07-20 13:00:00",
"2022-07-20 14:00:00",
"2022-07-20 15:00:00",
"2022-07-20 16:00:00",
"2022-07-20 17:00:00",
"2022-07-20 18:00:00",
"2022-07-20 19:00:00",
"2022-07-20 20:00:00",
"2022-07-20 21:00:00",
"2022-07-20 22:00:00",
"2022-07-20 23:00:00",
"2022-07-21 00:00:00",
"2022-07-21 01:00:00",
"2022-07-21 02:00:00",
"2022-07-21 03:00:00",
"2022-07-21 04:00:00",
"2022-07-21 05:00:00",
"2022-07-21 06:00:00",
"2022-07-21 07:00:00","7.28 kW"
"2022-07-21 08:00:00","10.8 kW"
"2022-07-21 09:00:00","12.4 kW"
"2022-07-21 10:00:00","15.4 kW"
"2022-07-21 11:00:00","28.3 kW"
"2022-07-21 12:00:00","28.8 kW"
"2022-07-21 13:00:00","33.9 kW"
"2022-07-21 14:00:00","44.3 kW"
"2022-07-21 15:00:00","33.7 kW"
"2022-07-21 16:00:00","33.9 kW"
"2022-07-21 17:00:00","14.1 kW"
"2022-07-21 18:00:00","12.0 kW"
"2022-07-21 19:00:00","9.25 kW"
"2022-07-21 20:00:00","2.42 kW"
"2022-07-21 21:00:00","46.7 W"
"2022-07-21 22:00:00","0 W"
"2022-07-21 23:00:00","0 W"
"2022-07-22 00:00:00","0 W"
"2022-07-22 01:00:00","0 W"
"2022-07-22 02:00:00","0 W"
"2022-07-22 03:00:00","0 W"
"2022-07-22 04:00:00","0 W"
"2022-07-22 05:00:00","0 W"
"2022-07-22 06:00:00","1.73 kW"
"2022-07-22 07:00:00","6.59 kW"
"2022-07-22 08:00:00","15.1 kW"
"2022-07-22 09:00:00","26.0 kW"
"2022-07-22 10:00:00","34.5 kW"
"2022-07-22 11:00:00","39.9 kW"
"2022-07-22 12:00:00","43.3 kW"
"2022-07-22 13:00:00","44.0 kW"
"2022-07-22 14:00:00","42.0 kW"
"2022-07-22 15:00:00","38.5 kW"
"2022-07-22 16:00:00","32.8 kW"
"2022-07-22 17:00:00","21.5 kW"
"2022-07-22 18:00:00","17.6 kW"
"2022-07-22 19:00:00","4.86 kW"
"2022-07-22 20:00:00","1.19 kW"
"2022-07-22 21:00:00","0 W"
"2022-07-22 22:00:00","0 W"
"2022-07-22 23:00:00","0 W"
"2022-07-23 00:00:00","0 W"
"2022-07-23 01:00:00","0 W"
"2022-07-23 02:00:00","0 W"
"2022-07-23 03:00:00","0 W"
"2022-07-23 04:00:00","0 W"
"2022-07-23 05:00:00","0 W"
"2022-07-23 06:00:00","609 W"
"2022-07-23 07:00:00","3.67 kW"
"2022-07-23 08:00:00","6.97 kW"
"2022-07-23 09:00:00","16.9 kW"
"2022-07-23 10:00:00","34.0 kW"
"2022-07-23 11:00:00","33.8 kW"
"2022-07-23 12:00:00","40.7 kW"
"2022-07-23 13:00:00","42.6 kW"
"2022-07-23 14:00:00","40.9 kW"
"2022-07-23 15:00:00","38.1 kW"
"2022-07-23 16:00:00","24.9 kW"
"2022-07-23 17:00:00","23.4 kW"
"2022-07-23 18:00:00","14.8 kW"
"2022-07-23 19:00:00","6.73 kW"
"2022-07-23 20:00:00","2.59 kW"
"2022-07-23 21:00:00","7.73 W"
"2022-07-23 22:00:00","0 W"
"2022-07-23 23:00:00","0 W"
"2022-07-24 00:00:00","0 W"
"2022-07-24 01:00:00","0 W"
"2022-07-24 02:00:00","0 W"
"2022-07-24 03:00:00","0 W"
"2022-07-24 04:00:00","0 W"
"2022-07-24 05:00:00","0 W"
"2022-07-24 06:00:00","1.60 kW"
"2022-07-24 07:00:00","6.37 kW"
"2022-07-24 08:00:00","14.8 kW"
"2022-07-24 09:00:00","24.8 kW"
"2022-07-24 10:00:00","34.4 kW"
"2022-07-24 11:00:00","39.7 kW"
"2022-07-24 12:00:00","42.9 kW"
"2022-07-24 13:00:00","42.9 kW"
"2022-07-24 14:00:00","42.3 kW"
"2022-07-24 15:00:00","38.9 kW"
"2022-07-24 16:00:00","33.5 kW"
"2022-07-24 17:00:00","25.8 kW"
"2022-07-24 18:00:00","17.0 kW"
"2022-07-24 19:00:00","8.64 kW"
"2022-07-24 20:00:00","2.29 kW"
"2022-07-24 21:00:00","9.67 W"
"2022-07-24 22:00:00","0 W"
"2022-07-24 23:00:00","0 W"
"2022-07-25 00:00:00","0 W"
"2022-07-25 01:00:00","0 W"
"2022-07-25 02:00:00","0 W"
"2022-07-25 03:00:00","0 W"
"2022-07-25 04:00:00","0 W"
"2022-07-25 05:00:00","0 W"
"2022-07-25 06:00:00","1.36 kW"
"2022-07-25 07:00:00","6.11 kW"
"2022-07-25 08:00:00","14.6 kW"
"2022-07-25 09:00:00","25.7 kW"
"2022-07-25 10:00:00","34.3 kW"
"2022-07-25 11:00:00","39.9 kW"
"2022-07-25 12:00:00","33.6 kW"
"2022-07-25 13:00:00","30.8 kW"
"2022-07-25 14:00:00","26.5 kW"
"2022-07-25 15:00:00","18.8 kW"
"2022-07-25 16:00:00","25.1 kW"
"2022-07-25 17:00:00","20.5 kW"
"2022-07-25 18:00:00","17.6 kW"
"2022-07-25 19:00:00","4.59 kW"
"2022-07-25 20:00:00","914 W"
"2022-07-25 21:00:00","2.90 W"
"2022-07-25 22:00:00","0 W"
"2022-07-25 23:00:00","0 W"
"2022-07-26 00:00:00","0 W"
"2022-07-26 01:00:00","0 W"
"2022-07-26 02:00:00","0 W"
"2022-07-26 03:00:00","0 W"
"2022-07-26 04:00:00","0 W"
"2022-07-26 05:00:00","0 W"
"2022-07-26 06:00:00","591 W"
"2022-07-26 07:00:00","6.13 kW"
"2022-07-26 08:00:00","8.57 kW"
"2022-07-26 09:00:00","21.7 kW"
"2022-07-26 10:00:00","26.8 kW"
"2022-07-26 11:00:00","33.7 kW"
"2022-07-26 12:00:00","32.2 kW"
"2022-07-26 13:00:00","32.5 kW"
"2022-07-26 14:00:00","30.4 kW"
"2022-07-26 15:00:00","39.2 kW"
"2022-07-26 16:00:00","40.2 kW"
"2022-07-26 17:00:00","23.6 kW"
"2022-07-26 18:00:00","15.9 kW"
"2022-07-26 19:00:00","7.23 kW"
"2022-07-26 20:00:00","1.53 kW"
"2022-07-26 21:00:00","3.15 W"
"2022-07-26 22:00:00","0 W"
"2022-07-26 23:00:00","0 W"
"2022-07-27 00:00:00","0 W"
"2022-07-27 01:00:00","0 W"
"2022-07-27 02:00:00","0 W"
"2022-07-27 03:00:00","0 W"
"2022-07-27 04:00:00","0 W"
"2022-07-27 05:00:00","0 W"
"2022-07-27 06:00:00","582 W"
"2022-07-27 07:00:00","6.60 kW"
"2022-07-27 08:00:00","16.9 kW"
"2022-07-27 09:00:00","15.7 kW"
"2022-07-27 10:00:00","26.8 kW"
"2022-07-27 11:00:00","40.7 kW"
"2022-07-27 12:00:00","41.7 kW"
"2022-07-27 13:00:00","43.0 kW"
"2022-07-27 14:00:00","33.6 kW"
"2022-07-27 15:00:00","30.6 kW"
"2022-07-27 16:00:00","29.6 kW"
"2022-07-27 17:00:00","27.5 kW"
"2022-07-27 18:00:00","17.6 kW"
"2022-07-27 19:00:00","8.77 kW"
"2022-07-27 20:00:00","1.72 kW"
"2022-07-27 21:00:00","3.55 W"
"2022-07-27 22:00:00","0 W"
"2022-07-27 23:00:00","0 W"
"2022-07-28 00:00:00","0 W"
"2022-07-28 01:00:00","0 W"
"2022-07-28 02:00:00","0 W"
"2022-07-28 03:00:00","0 W"
"2022-07-28 04:00:00","0 W"
"2022-07-28 05:00:00","0 W"
"2022-07-28 06:00:00","1.88 kW"
"2022-07-28 07:00:00","6.41 kW"
"2022-07-28 08:00:00","13.9 kW"
"2022-07-28 09:00:00","25.9 kW"
"2022-07-28 10:00:00","33.1 kW"
"2022-07-28 11:00:00","36.1 kW"
"2022-07-28 12:00:00","39.6 kW"
"2022-07-28 13:00:00","33.4 kW"
"2022-07-28 14:00:00","31.5 kW"
"2022-07-28 15:00:00","27.6 kW"
"2022-07-28 16:00:00","23.9 kW"
"2022-07-28 17:00:00","14.4 kW"
"2022-07-28 18:00:00","11.0 kW"
"2022-07-28 19:00:00","7.82 kW"
"2022-07-28 20:00:00","3.21 kW"
"2022-07-28 21:00:00","101 W"
"2022-07-28 22:00:00","0 W"
"2022-07-28 23:00:00","0 W"
"2022-07-29 00:00:00","0 W"
