Total Demand [kW],PV Gen [kW],Day-ahead Price [EUR/kWh]
-18.879604166666667,6.143004166666667,0.06274
-18.007916666666667,7.621283333333333,0.06843
-13.8543125,6.5962125,0.07549
-14.326666666666666,4.355616666666667,0.09146
-13.727604166666666,2.2295291666666666,0.09994
-15.914333333333333,0.37641250000000004,0.10346999999999999
-14.048104166666667,0.0,0.10396999999999999
-15.005416666666665,0.0,0.10191
-12.270541666666666,0.0,0.09128
-10.716604166666666,0.0,0.08234
-10.8531875,0.0,0.07506
-10.2485,0.0,0.07507
-10.707604166666666,0.0,0.0751
-9.915708333333335,0.0,0.07507
-10.488270833333335,0.0,0.07973000000000001
-8.3145625,1.9715916666666666,0.09645999999999999
-11.605520833333333,3.0621,0.10478
-8.739770833333335,9.081708333333333,0.10831
-4.072208333333333,17.176345833333333,0.10493000000000001
